DATA, AA, ACAP, AEXP, B, DOCU, ETAT, KLOC, PCAP, PCON, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, CPLX, FLEX, LTEX, PLEX, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.86,1.823,4.389,4.343,3.021,1.377,2.227,377.47,3.674,2.963,2.566,1.492,1.731,3.908,3.278,3.054,4.017,3.0,3.527,3.865,2.618,3.093,2.0,2.073,3.944,3.52,2.831,983.251,30.347,21333.291,0.0
2.201,2.889,4.231,3.713,5.661,1.567,5.285,210.487,3.667,1.694,2.717,1.558,2.102,4.575,3.053,4.415,3.508,3.0,4.21,3.115,4.639,3.349,2.0,2.599,2.866,3.388,1.04,623.696,25.247,4492.848,0.0
4.684,4.441,3.635,4.305,3.068,3.959,3.335,280.864,4.096,3.044,2.855,2.967,2.893,4.127,1.576,3.461,2.061,3.0,2.044,3.301,3.929,3.554,2.0,2.434,3.932,2.428,1.728,1168.027,30.613,8995.912,1.609
2.586,4.587,4.346,2.935,3.606,2.159,5.785,106.42,4.925,3.009,2.783,3.572,2.924,4.233,2.199,2.753,2.639,3.0,4.061,3.812,1.149,3.67,2.0,3.835,3.437,2.152,2.182,289.495,21.049,3380.099,1.609
2.574,3.777,3.613,2.519,9.068,2.413,1.604,378.648,4.488,4.415,2.741,5.004,3.288,3.867,2.886,2.519,5.416,3.0,5.265,3.468,4.602,3.771,2.0,1.587,2.526,2.894,1.612,826.632,28.286,4203.759,1.072
4.451,4.82,3.457,2.533,5.612,2.352,1.093,286.736,4.565,1.981,2.723,2.166,2.081,3.471,1.069,1.363,4.593,3.0,2.755,3.785,4.457,3.281,2.0,3.697,3.215,2.867,2.256,1940.08,37.139,23213.22,1.609
3.322,3.568,3.919,4.618,3.942,2.166,3.862,91.3,4.227,1.116,2.381,2.396,4.093,4.874,3.181,3.86,2.75,3.0,1.218,3.45,4.954,3.674,2.0,3.485,4.905,1.48,2.254,423.339,21.738,4186.781,0.0
2.267,5.402,3.342,3.118,5.399,4.547,4.215,362.669,4.817,4.954,2.987,3.299,3.743,3.392,2.127,4.488,4.054,3.0,3.763,3.037,2.166,3.544,2.0,3.721,3.067,3.111,3.569,1139.344,31.16,3539.564,0.536
3.622,4.372,4.558,4.985,7.346,4.777,5.195,148.225,4.878,1.619,2.705,5.104,3.987,3.982,2.123,1.572,3.572,3.0,1.897,3.778,4.187,3.351,2.0,1.228,1.814,3.129,3.861,339.108,21.697,1389.76,2.145
2.073,1.367,3.81,2.936,6.442,1.414,4.968,353.871,4.881,3.74,2.011,1.526,4.987,4.613,3.868,4.768,4.619,3.0,1.531,3.655,3.87,3.645,2.0,1.978,3.027,1.322,3.079,1055.672,28.77,13727.452,0.536
4.737,4.543,4.346,4.689,3.978,4.913,3.464,221.94,3.255,2.821,2.941,3.804,2.741,3.335,2.934,2.457,5.246,3.0,1.838,3.61,1.236,3.788,2.0,1.66,1.392,3.594,3.489,1183.58,33.101,5583.637,1.609
3.522,5.521,3.027,2.187,9.104,1.74,5.586,247.301,3.36,3.055,2.365,2.881,2.507,4.466,2.725,1.557,3.029,3.0,2.321,3.024,2.003,3.418,2.0,2.805,1.825,1.502,3.275,1087.995,31.753,15358.715,0.268
4.664,5.439,3.267,2.991,4.618,2.959,5.739,351.76,3.78,4.693,2.586,2.881,3.668,4.581,3.858,4.851,4.076,3.0,5.62,3.746,3.934,3.54,2.0,3.019,3.449,1.419,2.382,1822.482,34.549,2657.954,0.268
3.33,2.582,4.317,2.647,9.27,3.202,3.784,141.252,3.044,4.627,2.778,1.944,4.687,4.919,2.396,1.3,2.288,3.0,4.504,3.413,1.948,3.9,2.0,1.884,3.212,2.527,3.233,336.091,21.797,4316.963,1.609
4.242,1.196,3.135,4.538,4.015,2.506,2.345,59.594,3.403,3.175,2.688,2.552,4.178,4.635,3.09,4.082,2.771,3.0,4.794,3.311,1.05,3.188,2.0,1.929,1.369,1.713,2.957,161.311,17.635,2212.132,0.268
4.767,2.113,4.482,4.43,5.357,4.961,2.168,49.717,4.769,1.204,2.911,1.621,4.701,3.687,1.472,1.693,4.409,3.0,1.968,3.527,4.545,3.049,2.0,3.898,1.288,1.383,2.615,363.522,21.822,3020.027,2.145
2.173,4.405,3.681,3.011,3.415,1.438,2.39,349.085,4.226,1.407,2.515,5.915,4.65,2.889,1.813,4.118,5.595,3.0,5.188,3.759,4.279,3.047,2.0,1.475,1.802,2.871,2.376,458.643,23.078,2386.353,2.145
4.019,3.438,3.175,3.758,4.435,2.858,2.588,130.769,4.687,4.058,2.618,2.346,4.731,4.82,2.925,1.522,2.538,3.0,2.298,3.006,3.612,3.229,2.0,3.14,1.537,2.811,2.615,469.802,24.085,4242.766,0.536
3.208,1.075,3.971,4.787,8.392,4.17,1.077,389.247,4.234,3.296,2.685,4.193,2.831,3.429,1.765,4.973,2.2,3.0,3.963,3.093,4.149,3.136,2.0,3.06,4.634,1.763,3.206,618.832,24.689,5915.139,1.609
3.731,5.636,3.969,3.663,5.869,2.712,3.648,200.064,3.847,1.03,2.336,2.713,2.468,2.681,1.358,2.01,2.188,3.0,5.982,3.345,3.327,3.127,2.0,1.28,2.477,1.074,2.563,665.149,27.309,2752.462,1.34
4.335,3.723,3.015,2.318,9.565,2.072,1.877,328.047,3.181,4.15,2.776,4.109,3.507,2.191,3.401,1.271,3.107,3.0,4.761,3.527,4.093,3.264,2.0,1.7,3.543,3.035,1.272,656.472,26.938,5444.332,0.0
4.32,4.115,3.125,3.748,3.641,2.434,1.793,274.781,3.827,4.967,2.341,3.621,1.943,2.977,1.999,4.462,5.496,3.0,1.437,3.335,1.539,3.534,2.0,2.398,4.314,2.983,3.807,978.193,29.716,12915.944,1.609
2.305,3.337,4.531,4.31,4.926,3.965,4.838,225.222,4.681,2.7,2.526,1.192,2.211,2.456,2.889,1.621,3.299,3.0,2.478,3.919,4.868,3.635,2.0,2.17,4.448,2.425,1.728,626.961,25.432,5217.961,1.072
4.745,4.859,3.522,2.787,8.856,1.874,5.198,276.284,3.616,4.165,2.066,4.95,4.416,2.151,1.374,4.054,2.337,3.0,4.446,3.587,4.306,3.519,2.0,3.318,1.627,2.985,3.711,526.766,24.355,1708.251,1.072
4.086,5.621,3.923,3.264,6.09,2.439,3.048,101.247,4.363,3.78,2.183,3.039,1.89,3.059,3.133,1.807,3.125,3.0,2.954,3.425,2.014,3.493,2.0,2.719,2.737,1.237,2.663,432.808,24.582,4597.572,0.0
2.723,1.498,4.249,4.178,9.422,2.979,3.596,239.92,4.992,3.127,2.503,4.848,1.338,2.349,1.286,1.412,4.976,3.0,3.261,3.945,1.601,3.48,2.0,2.923,2.771,2.458,1.81,650.929,28.274,10717.394,2.145
4.47,1.105,4.321,3.45,6.047,2.786,5.152,134.719,3.9,2.129,2.175,4.475,1.219,3.743,3.76,1.145,2.373,3.0,4.138,3.433,3.58,3.238,2.0,2.607,3.135,3.989,3.479,382.446,23.074,2198.146,0.0
3.052,3.657,3.077,2.732,8.821,2.158,5.271,97.59,3.962,1.55,2.665,5.208,1.337,2.503,1.161,4.184,4.017,3.0,3.139,3.883,1.315,3.93,2.0,2.6,4.282,2.199,1.561,473.818,24.153,4623.438,1.609
2.945,5.355,4.514,3.719,3.719,2.281,2.049,225.585,4.286,1.123,2.7,2.542,4.332,4.951,3.038,2.389,4.045,3.0,2.538,3.395,3.264,3.456,2.0,1.934,2.761,3.188,2.45,775.849,27.84,7771.627,1.072
4.584,5.427,3.316,2.545,5.311,4.069,5.886,316.039,4.245,3.572,2.737,5.078,2.374,3.32,1.759,1.71,5.269,3.0,5.401,3.215,3.44,3.759,2.0,2.743,4.584,3.099,2.796,922.368,29.481,2832.223,1.609
3.969,4.547,4.985,4.007,6.362,3.193,4.037,285.983,3.519,4.889,2.092,2.724,4.369,2.079,1.22,2.055,2.101,3.0,1.429,3.76,3.265,3.148,2.0,1.243,3.53,1.789,3.729,368.009,22.085,5172.123,2.413
4.618,1.442,4.231,4.016,8.96,3.069,3.567,67.317,3.648,4.051,2.05,2.693,1.958,4.773,3.937,4.649,3.046,3.0,5.458,3.704,2.52,3.858,2.0,2.494,2.405,1.521,3.507,240.397,19.929,1500.548,0.268
4.934,5.24,3.534,2.847,6.271,1.52,3.804,46.801,3.564,3.179,2.403,5.079,2.255,3.04,2.904,4.564,5.188,3.0,4.154,3.934,1.588,3.076,2.0,2.284,1.326,3.983,1.711,257.453,20.388,851.589,0.536
2.47,2.977,4.158,4.549,4.785,3.249,2.985,85.27,4.383,2.226,2.264,2.007,4.146,2.27,1.087,1.754,3.883,3.0,4.485,3.219,3.172,3.361,2.0,3.799,3.638,2.064,3.103,214.667,18.71,2366.026,2.145
2.648,2.196,4.848,2.298,4.388,3.843,2.854,130.998,3.231,2.365,2.565,4.298,3.25,4.167,4.0,2.336,2.169,3.0,3.944,3.434,1.76,3.46,2.0,2.545,3.164,1.709,3.099,577.617,25.841,4263.513,0.804
4.433,3.432,4.953,3.806,4.226,2.872,3.967,212.819,3.33,1.981,2.347,2.149,4.679,2.162,3.446,1.488,2.444,3.0,3.976,3.729,1.875,3.714,2.0,1.807,4.136,2.309,2.022,828.557,28.568,6117.577,0.536
2.072,3.712,4.715,3.133,9.057,4.913,4.67,208.774,4.806,4.393,2.56,1.987,1.195,2.938,3.192,3.865,3.301,3.0,2.474,3.426,4.283,3.38,2.0,2.526,1.532,2.186,3.879,357.016,22.105,2792.894,0.0
3.909,1.627,4.677,4.03,8.541,1.673,2.889,97.068,4.195,3.6,2.289,5.153,4.411,3.436,1.165,3.393,3.205,3.0,4.961,3.208,2.795,3.186,2.0,1.235,1.338,3.477,3.262,104.544,15.072,883.311,3.217
4.172,1.105,3.653,4.087,9.462,3.589,2.677,272.158,4.716,2.338,2.557,5.856,1.74,4.841,2.841,4.026,4.866,3.0,5.98,3.978,1.544,3.986,2.0,1.066,3.061,1.491,1.627,1038.201,31.236,5241.998,1.072
4.366,2.762,4.042,2.54,6.423,3.118,2.343,147.332,4.635,2.119,2.135,4.581,3.74,4.167,2.7,2.577,3.938,3.0,4.795,3.843,2.895,3.633,2.0,3.203,1.642,1.777,3.9,877.722,29.711,4768.339,1.072
3.535,3.676,3.313,2.556,4.896,2.847,4.467,281.472,3.86,2.076,2.494,1.091,4.895,2.454,3.921,1.713,5.451,3.0,1.052,3.095,1.18,3.789,2.0,1.733,2.833,2.762,3.271,1520.284,34.248,17979.045,1.072
4.994,1.282,3.084,2.692,9.563,3.69,2.132,249.572,4.094,2.898,2.827,5.881,2.206,3.797,1.534,1.822,2.78,3.0,1.946,3.024,3.325,3.529,2.0,2.712,3.722,2.205,2.929,1053.494,30.451,11437.917,1.609
2.675,3.271,3.369,3.514,9.747,3.095,5.339,361.226,4.03,1.041,2.478,3.13,4.787,2.301,3.777,2.143,5.644,3.0,1.85,3.01,3.031,3.464,2.0,2.412,2.716,3.601,2.881,1356.413,33.041,7987.264,0.0
4.868,3.262,4.169,4.838,5.639,4.627,3.382,216.668,4.049,1.522,2.062,5.666,3.086,2.005,3.274,1.818,2.041,3.0,4.658,3.268,1.004,3.509,2.0,2.747,4.094,2.979,3.262,535.87,25.532,2043.423,0.0
2.71,5.113,3.132,2.74,5.748,4.443,4.909,60.279,4.112,2.578,2.015,3.215,2.492,2.479,2.151,2.594,2.347,3.0,5.258,3.793,4.165,3.955,2.0,3.655,3.632,3.286,3.479,185.488,17.892,586.211,0.536
4.189,3.286,3.073,4.313,3.093,4.565,5.33,219.094,3.674,3.296,2.749,5.787,1.93,4.464,1.321,4.147,4.226,3.0,2.774,3.543,3.998,3.644,2.0,2.101,2.843,3.32,2.699,587.203,24.996,2811.328,1.072
2.968,2.746,4.887,4.404,3.634,2.798,5.884,292.838,3.075,3.634,2.851,3.946,2.33,4.491,2.561,3.866,2.317,3.0,4.556,3.747,3.962,3.841,2.0,3.349,3.061,2.569,1.625,609.16,25.291,3683.351,0.536
2.687,2.079,4.623,2.895,8.8,1.42,4.292,321.784,4.526,3.752,2.328,4.545,4.657,3.083,2.057,2.466,3.097,3.0,3.289,3.58,4.264,3.28,2.0,3.314,3.971,1.051,1.313,989.709,29.161,7781.222,1.072
2.487,4.183,3.648,4.533,4.084,2.188,4.334,290.155,3.422,3.24,2.595,4.946,3.45,2.36,3.239,3.114,3.38,3.0,4.262,3.822,1.154,3.5,2.0,2.506,2.892,3.592,2.958,806.193,28.97,2813.335,0.0
4.766,3.441,4.288,2.595,7.415,3.676,3.799,32.077,4.734,4.813,2.371,3.536,1.417,2.627,1.362,1.89,4.95,3.0,4.851,3.188,1.695,3.667,2.0,2.348,2.105,2.098,3.554,107.222,15.811,827.359,2.681
3.877,2.301,3.458,3.962,3.348,2.045,5.795,322.575,4.646,1.185,2.888,5.825,4.524,4.186,3.673,4.782,4.598,3.0,3.052,3.042,1.569,3.977,2.0,3.36,1.737,3.26,3.072,1182.479,31.263,4936.182,0.0
3.118,4.953,4.948,2.586,9.857,3.11,4.161,164.699,4.46,4.351,2.546,3.331,2.707,3.686,2.159,4.824,5.889,3.0,1.691,3.687,4.142,3.788,2.0,1.148,1.321,3.51,3.143,350.188,22.019,2376.933,2.145
2.418,3.516,3.331,3.775,4.06,4.506,3.392,94.122,4.79,2.778,2.484,2.739,4.039,3.778,3.922,2.22,4.222,3.0,4.909,3.57,2.238,3.724,2.0,2.083,1.072,2.947,2.588,348.297,22.206,1485.62,0.0
3.934,1.155,4.625,3.144,4.442,4.466,5.924,260.753,3.916,4.543,2.824,2.827,3.479,3.253,1.906,3.266,3.765,3.0,2.973,3.645,4.528,3.237,2.0,3.901,2.594,2.719,1.758,758.555,27.207,4788.119,1.609
4.701,3.814,3.924,2.269,7.627,3.838,5.607,273.401,3.546,1.891,2.903,3.455,1.623,2.766,3.64,3.188,3.849,3.0,3.696,3.488,4.689,3.626,2.0,3.206,3.934,3.854,2.869,1336.495,32.478,3483.736,0.0
4.364,1.146,4.77,4.673,5.037,2.038,5.806,39.069,3.643,4.446,2.949,4.974,2.725,2.062,2.757,1.092,5.452,3.0,1.662,3.87,4.53,3.102,2.0,3.675,1.678,1.96,2.022,149.28,16.994,720.934,0.804
2.686,3.228,4.224,3.74,7.866,4.511,5.772,195.859,3.986,1.103,2.206,1.198,3.076,4.84,1.705,2.96,4.177,3.0,1.635,3.754,4.506,3.0,2.0,1.72,1.12,3.812,2.175,655.992,26.773,6717.985,2.145
4.456,4.817,4.681,3.593,6.152,3.785,4.001,73.693,4.454,1.14,2.479,3.307,3.185,3.925,2.212,1.243,4.171,3.0,5.545,3.739,1.975,3.064,2.0,2.744,4.896,1.762,3.664,310.311,21.466,1629.167,1.072
3.66,1.042,3.736,3.597,9.292,1.386,1.497,343.975,3.154,4.383,2.031,2.944,3.32,3.917,2.479,3.333,3.655,3.0,5.844,3.33,1.14,3.398,2.0,1.993,4.078,1.044,1.537,647.303,26.927,17052.158,0.268
2.134,4.248,4.244,4.325,7.339,1.094,2.623,216.737,3.451,1.486,2.474,2.182,4.578,2.207,2.805,3.25,3.034,3.0,5.902,3.492,4.808,3.647,2.0,2.807,4.166,1.758,1.954,375.949,21.505,1918.439,0.804
3.134,5.614,4.188,3.648,9.109,4.441,4.221,251.575,3.275,1.568,2.321,3.046,3.42,2.63,3.135,1.574,2.024,3.0,5.811,3.064,1.291,3.631,2.0,3.173,4.135,1.89,1.08,863.456,29.372,3668.798,0.268
3.642,5.364,4.855,3.373,3.779,3.47,3.399,262.332,4.025,1.442,2.458,5.518,4.84,2.422,2.691,2.367,5.182,3.0,2.218,3.885,3.124,3.864,2.0,3.93,3.264,3.06,1.561,1685.833,35.358,4998.691,1.072
3.851,1.405,4.202,3.295,7.911,1.735,5.915,248.783,3.682,4.44,2.772,5.753,2.477,3.809,3.467,4.465,2.123,3.0,1.806,3.055,1.238,3.745,2.0,3.121,1.344,3.406,2.465,877.711,30.236,3835.342,0.536
2.709,5.247,4.878,3.335,8.693,1.219,5.845,193.099,4.978,2.721,2.376,3.251,2.873,2.835,1.367,2.733,2.625,3.0,3.564,3.972,1.687,3.464,2.0,1.259,3.336,2.446,2.855,239.265,19.747,3901.16,3.217
3.688,4.28,4.197,3.129,6.315,4.164,2.239,87.339,3.966,3.246,2.587,2.596,3.478,3.147,1.193,3.044,2.152,3.0,5.365,3.825,4.143,3.337,2.0,2.764,2.732,1.533,3.195,155.808,16.963,1347.194,1.877
4.648,5.762,4.859,2.511,9.973,2.715,4.856,194.822,3.744,2.297,2.119,3.521,2.705,3.302,3.164,3.929,3.637,3.0,2.507,3.687,4.878,3.077,2.0,1.962,1.591,2.522,1.261,703.25,26.744,3665.53,0.536
3.19,1.361,3.981,4.349,4.512,3.13,5.071,251.545,3.953,2.443,2.37,5.043,3.754,4.238,2.676,3.891,5.193,3.0,2.348,3.944,3.471,3.33,2.0,1.439,3.869,2.531,3.4,1084.673,30.263,5077.045,0.0
4.418,4.093,4.073,4.263,9.237,2.62,1.634,115.782,4.01,2.747,2.223,1.331,2.966,3.234,3.215,1.459,2.344,3.0,3.269,3.511,1.393,3.321,2.0,2.591,4.133,1.493,1.486,390.218,22.712,9555.605,0.0
2.22,1.429,3.938,4.999,8.743,3.135,1.328,140.449,4.394,1.703,2.124,4.222,2.639,3.625,2.757,3.61,2.175,3.0,3.988,3.449,2.125,3.982,2.0,1.21,3.803,2.183,1.569,348.358,21.973,4422.766,1.072
3.194,4.296,3.501,4.542,9.851,2.307,3.865,94.427,4.087,1.45,2.575,1.095,3.903,4.753,2.224,4.589,2.922,3.0,5.65,3.28,1.453,3.229,2.0,2.613,2.72,2.8,3.305,164.797,17.208,1812.864,0.536
3.745,3.872,4.173,3.669,5.203,4.066,3.836,354.399,4.614,4.083,2.515,3.265,4.335,3.011,1.956,3.103,3.58,3.0,5.574,3.428,3.666,3.992,2.0,1.841,1.398,2.901,3.987,644.525,26.171,2085.339,3.217
2.938,4.207,3.448,2.564,3.605,3.993,2.242,159.327,3.168,1.306,2.445,1.312,1.807,4.136,3.247,4.094,3.567,3.0,2.245,3.367,3.532,3.582,2.0,3.468,2.36,1.731,1.907,2096.339,37.817,15898.829,0.268
4.93,3.998,4.446,2.957,4.294,4.664,5.94,212.96,3.074,1.8,2.709,3.552,4.784,3.523,1.33,2.272,3.755,3.0,4.048,3.64,3.014,3.07,2.0,2.297,2.395,2.036,2.958,1446.686,33.91,4641.949,1.609
3.889,2.945,3.283,3.185,8.847,4.169,3.363,310.766,4.496,3.012,2.705,2.528,1.131,3.999,2.143,2.381,5.508,3.0,3.882,3.41,1.13,3.76,2.0,2.782,1.64,1.24,2.962,1527.389,36.275,27625.262,0.536
4.878,2.016,3.598,4.225,9.621,3.028,1.922,217.977,3.897,1.141,2.349,5.955,3.968,2.02,2.819,2.19,4.881,3.0,1.661,3.534,3.834,3.018,2.0,1.15,4.683,3.787,2.94,792.647,27.811,2997.79,0.0
3.071,3.172,3.191,4.071,6.414,1.289,3.588,72.326,3.084,3.668,2.795,2.435,2.179,4.879,3.728,4.206,3.372,3.0,3.81,3.076,4.77,3.898,2.0,2.435,1.472,1.599,2.449,335.488,21.536,1909.502,0.268
3.715,5.621,3.902,2.223,8.56,4.563,1.294,46.669,4.602,3.948,2.626,3.338,2.649,4.966,1.648,4.373,2.058,3.0,3.244,3.928,3.117,3.778,2.0,1.306,4.076,1.519,1.962,178.454,17.559,1495.776,2.145
3.709,5.292,4.196,2.712,3.739,2.15,5.152,277.089,3.592,3.746,2.425,4.893,3.66,3.943,3.384,2.602,5.461,3.0,2.669,3.969,3.655,3.276,2.0,3.07,2.03,3.238,3.593,1442.349,33.831,3941.589,0.0
3.181,5.058,3.491,4.789,3.366,2.796,4.11,276.941,4.391,2.823,2.986,5.233,1.165,3.81,2.353,2.19,3.697,3.0,4.821,3.832,2.286,3.375,2.0,1.824,2.285,3.899,3.891,544.267,25.502,2260.829,1.072
4.097,3.754,3.607,3.53,9.394,3.26,1.017,252.226,3.689,1.257,2.401,1.426,4.636,3.883,3.575,2.454,2.88,3.0,3.306,3.873,4.954,3.709,2.0,2.738,3.09,1.859,1.781,1557.873,33.338,10718.335,0.268
3.261,3.602,3.085,2.647,4.851,2.071,5.582,266.334,4.073,2.748,2.239,4.267,1.745,3.173,3.083,4.959,5.234,3.0,5.983,3.577,1.46,3.643,2.0,1.038,2.032,2.307,1.766,699.533,27.518,3167.297,1.072
3.523,3.42,3.221,3.636,7.262,2.091,3.614,201.605,4.449,2.473,2.305,1.679,2.815,4.127,1.718,3.704,2.927,3.0,5.592,3.697,1.736,3.734,2.0,3.931,4.848,3.932,1.985,389.742,22.322,6939.128,1.609
3.605,2.26,3.743,4.69,8.524,3.051,1.995,380.566,3.293,2.555,2.848,4.017,4.848,2.354,1.451,1.206,3.541,3.0,1.309,3.868,3.933,3.613,2.0,1.443,1.632,2.09,1.886,1081.489,30.728,14032.608,1.072
4.468,2.494,3.087,4.062,6.86,4.566,5.108,368.782,4.836,2.385,2.461,3.039,1.001,3.137,3.325,3.288,3.521,3.0,3.908,3.409,3.941,3.648,2.0,2.305,1.297,1.553,3.986,1849.791,38.075,7862.59,0.0
3.606,2.909,4.759,3.622,7.495,4.475,3.223,294.381,3.199,4.783,2.898,5.516,3.091,2.162,2.442,2.158,5.207,3.0,1.299,3.797,2.529,3.63,2.0,2.006,2.442,3.973,2.367,968.361,30.274,3964.39,0.804
4.632,5.662,4.753,3.819,3.002,4.18,1.48,118.711,4.78,4.786,2.058,4.732,2.549,3.576,2.973,3.129,2.155,3.0,3.402,3.136,3.177,3.053,2.0,3.209,1.699,2.952,3.874,230.672,19.408,1033.323,1.072
3.804,2.398,3.605,4.714,6.952,3.455,1.325,249.885,3.895,1.309,2.962,1.784,2.293,4.073,3.315,4.274,4.395,3.0,1.185,3.723,3.316,3.407,2.0,3.341,1.231,2.529,2.894,1525.403,34.62,19524.328,0.0
3.885,2.097,4.396,4.968,5.387,2.871,4.867,94.993,4.62,4.19,2.755,5.214,3.212,4.586,3.657,4.904,3.251,3.0,2.719,3.179,2.778,3.321,2.0,1.259,2.771,1.238,3.453,301.813,20.349,989.058,1.072
3.985,5.62,4.532,4.932,3.761,3.323,2.329,34.301,4.946,1.699,2.828,1.062,2.718,3.154,1.106,3.134,5.087,3.0,5.728,3.008,3.467,3.229,2.0,2.257,2.617,2.264,1.8,50.624,12.136,505.445,2.145
2.2,5.557,4.529,2.209,9.094,4.315,3.904,203.531,4.67,1.897,2.615,2.533,1.004,4.505,2.256,4.002,5.427,3.0,5.562,3.958,4.281,3.391,2.0,3.796,1.216,3.546,2.297,872.706,29.504,3200.1,1.072
3.958,3.372,3.89,3.376,3.282,4.242,2.291,93.354,4.249,3.306,2.478,2.695,4.492,2.227,1.182,3.347,3.541,3.0,1.21,3.02,1.503,3.13,2.0,3.786,4.73,1.91,1.896,432.827,22.829,5912.275,2.145
3.225,5.435,3.514,4.324,7.776,1.254,5.985,233.628,3.726,2.089,2.498,5.985,3.566,3.925,1.014,3.742,2.358,3.0,4.801,3.447,3.081,3.894,2.0,1.545,3.48,3.702,2.851,402.106,22.481,1291.591,1.072
2.46,5.689,3.317,4.1,5.408,3.607,5.128,322.592,3.475,3.727,2.621,2.227,1.206,3.398,2.601,2.094,3.844,3.0,2.15,3.573,1.005,3.213,2.0,3.264,3.512,2.442,3.066,1766.437,37.87,14095.497,0.268
4.916,5.533,3.376,2.215,4.015,1.068,2.158,75.401,4.347,2.586,2.94,2.756,3.226,3.948,1.568,1.914,2.149,3.0,3.311,3.708,3.627,3.389,2.0,2.602,1.365,1.29,2.424,319.44,21.655,4547.974,1.609
2.979,2.25,3.993,2.593,7.091,1.662,3.907,85.074,4.029,4.567,2.825,2.296,4.806,2.909,3.984,3.353,3.911,3.0,2.607,3.222,3.192,3.878,2.0,3.309,4.424,2.172,1.995,413.066,22.257,2498.967,0.0
2.295,1.872,3.04,2.452,3.944,1.043,2.479,120.203,3.604,4.972,2.174,3.794,1.196,4.904,2.655,3.128,5.809,3.0,2.775,3.388,1.951,3.238,2.0,3.753,1.249,1.364,1.745,663.612,27.985,16603.875,1.072
3.948,3.299,3.828,3.987,3.55,3.907,4.615,221.903,3.773,1.351,2.555,4.103,3.871,3.077,2.066,4.15,2.212,3.0,4.806,3.983,3.75,3.185,2.0,1.116,4.91,2.873,3.83,523.595,23.709,1779.458,0.0
3.623,4.053,4.072,3.961,8.247,2.344,1.814,152.676,4.91,3.196,2.514,5.412,3.549,4.756,1.761,4.96,3.014,3.0,5.25,3.398,3.391,3.427,2.0,2.35,2.24,1.585,3.661,231.53,18.808,1538.474,2.145
2.061,1.467,3.004,3.166,6.748,1.9,2.756,318.479,4.2,4.233,2.392,1.451,1.003,3.722,1.201,2.252,3.918,3.0,5.826,3.275,3.589,3.116,2.0,1.507,2.261,3.252,2.682,434.563,23.927,8948.815,2.145
4.791,2.173,3.428,2.252,5.989,2.799,1.4,76.945,3.837,4.222,2.014,3.966,4.395,4.982,2.603,1.462,4.257,3.0,2.153,3.137,3.67,3.312,2.0,2.256,3.627,3.362,2.999,347.982,21.691,3761.036,0.0
4.135,4.745,3.461,2.402,6.026,4.166,3.3,350.974,3.659,2.592,2.75,3.871,2.051,3.523,1.796,2.955,5.109,3.0,5.463,3.492,4.177,3.066,2.0,1.042,3.652,3.305,1.152,1255.272,32.076,4629.411,1.072
3.806,4.789,4.81,3.049,7.433,1.038,5.38,188.061,4.711,4.423,2.028,2.642,1.879,3.152,3.908,1.153,5.869,3.0,1.164,3.946,3.698,3.705,2.0,3.801,2.716,2.656,1.224,926.067,30.687,8348.561,0.0
2.683,3.37,3.375,4.198,3.123,1.731,1.904,186.06,3.501,2.008,2.868,1.404,3.377,3.819,2.316,3.549,2.419,3.0,5.321,3.504,3.093,3.684,2.0,2.156,2.294,3.278,2.709,424.939,22.776,4628.228,0.0
4.604,2.856,4.034,4.653,7.01,1.49,4.015,98.204,4.414,3.299,2.787,4.99,1.177,3.323,1.97,1.561,2.036,3.0,3.834,3.733,1.62,3.265,2.0,3.605,2.396,3.375,1.404,349.719,23.185,2938.315,2.145
3.689,1.892,4.875,3.463,6.969,3.108,2.901,233.353,4.819,3.549,2.957,2.36,3.12,3.896,2.776,3.613,2.243,3.0,4.904,3.381,3.503,3.625,2.0,1.198,2.942,1.329,2.895,401.485,22.372,3905.391,2.145
4.842,5.309,3.883,4.68,8.29,1.57,4.798,194.57,3.684,2.49,2.646,2.074,1.416,2.341,1.139,3.797,2.987,3.0,2.997,3.971,4.047,3.157,2.0,2.921,3.985,1.117,2.214,639.343,26.343,7831.88,1.34
2.368,1.375,3.028,2.75,3.821,2.616,1.593,225.476,3.275,2.94,2.673,3.458,4.896,3.015,2.99,3.596,3.915,3.0,1.854,3.711,4.102,3.904,2.0,2.306,2.573,1.072,1.098,1711.526,34.148,13632.169,0.268
3.675,1.606,4.378,3.095,3.738,1.151,4.135,164.233,3.466,4.009,2.754,4.223,1.767,3.5,3.525,1.369,2.027,3.0,2.088,3.599,3.007,3.664,2.0,2.769,3.436,2.455,2.465,509.258,24.938,7089.761,0.0
2.731,3.702,4.793,3.897,7.395,1.588,3.839,111.968,4.987,3.548,2.26,2.708,1.181,2.378,3.456,4.68,5.091,3.0,2.815,3.796,3.919,3.374,2.0,2.748,4.792,3.677,3.843,192.636,17.928,1578.393,0.0
4.393,1.582,4.257,3.713,7.368,2.243,4.022,172.89,3.212,2.892,2.972,1.923,4.69,2.292,3.433,2.414,4.581,3.0,4.471,3.528,2.208,3.682,2.0,1.707,1.746,3.0,2.655,698.954,27.318,4103.644,0.536
