 AA, CPLX, DOCU, FLEX, KLOC, PR, RUSE, EFFORT-, MONTHS-, DEFECTS-, RISKS-
3.183,2.553,1.182,1.561,161.513,5.363,3.864,168.838,17.34,1579.895,2.145
1.519,1.615,2.757,2.607,247.307,1.728,4.693,436.244,24.016,9360.775,2.145
4.088,3.201,4.152,4.058,215.945,3.84,2.58,700.191,25.689,1816.757,1.072
4.092,1.319,1.169,3.053,295.668,2.841,2.008,484.377,24.966,8419.917,1.072
5.902,3.547,4.908,3.331,173.221,2.487,4.887,1115.647,29.808,1602.762,1.34
5.768,2.129,2.131,3.413,369.475,1.423,3.425,416.73,23.416,4274.467,0.0
1.393,2.554,4.815,4.667,61.271,4.969,5.729,142.367,16.184,295.973,1.072
2.898,2.016,3.412,4.601,167.718,5.569,2.097,541.778,24.475,4060.334,1.609
4.675,2.825,4.634,3.066,145.546,1.593,3.208,858.138,29.17,4321.378,0.536
5.092,1.319,3.602,3.447,111.825,4.865,2.011,338.522,21.3,1037.417,0.268
1.58,3.145,1.479,2.426,99.926,4.446,3.946,658.526,26.244,8454.585,1.072
3.996,1.383,1.109,4.768,379.752,5.398,2.912,602.324,24.989,4588.411,3.217
4.874,1.14,3.888,3.25,223.084,3.835,4.417,434.967,23.485,1192.605,1.072
4.218,1.207,1.555,1.353,93.753,4.476,4.48,278.529,19.997,830.38,0.268
5.337,3.538,3.905,3.578,308.219,2.506,5.23,1098.811,30.381,2176.12,1.072
3.631,3.177,4.363,1.345,264.24,4.086,5.341,1765.869,37.163,13395.194,2.413
3.004,1.448,3.886,3.717,114.512,5.521,4.756,525.696,23.989,1130.165,0.804
2.345,3.701,3.952,3.221,319.836,4.472,2.541,1121.976,31.185,3230.635,1.072
3.17,2.424,3.916,2.135,346.813,2.723,3.72,855.857,28.361,2804.154,1.609
3.803,3.347,2.857,1.977,356.853,5.179,3.512,1411.6,33.51,3379.288,0.536
3.073,2.245,4.278,2.519,342.979,2.668,4.858,2638.164,42.03,19166.163,0.268
4.89,1.611,2.72,3.823,265.997,2.661,2.986,363.782,22.093,942.42,1.072
3.84,2.343,1.714,2.524,286.75,2.761,2.401,1043.234,29.531,6908.604,0.0
4.154,1.737,4.134,1.683,187.023,5.915,4.921,856.585,30.147,1201.931,0.536
1.188,3.89,1.63,1.542,301.908,2.313,2.882,876.403,30.208,21895.584,0.804
4.091,3.85,3.524,1.857,272.091,5.469,3.544,945.315,30.585,4036.35,1.877
3.495,1.545,1.961,2.931,388.962,5.591,4.779,1381.203,32.617,2804.514,1.072
1.313,3.289,4.307,2.581,283.243,4.917,3.04,1279.723,32.039,5644.994,0.0
2.93,3.884,2.742,2.259,135.556,2.946,4.066,330.311,21.645,2236.614,1.609
4.002,2.456,4.406,2.765,29.235,1.076,3.684,137.761,16.532,863.587,1.609
4.082,1.326,1.452,3.388,236.228,4.156,5.652,1181.548,32.005,14395.594,0.536
2.508,3.846,3.784,2.887,326.131,2.189,2.725,745.391,27.476,5390.553,2.413
4.03,2.429,4.273,2.419,164.422,1.554,5.02,1466.198,35.502,8472.244,0.0
1.899,2.165,3.376,4.098,77.359,1.93,4.415,395.205,22.538,2352.355,0.0
1.974,1.946,4.264,4.931,247.6,1.247,5.779,1229.533,31.306,3419.221,0.536
4.828,2.14,2.94,3.629,386.186,4.128,5.09,1406.819,32.366,4662.15,1.609
2.332,2.802,3.984,4.135,317.58,3.687,5.572,679.669,26.762,6223.498,0.804
5.25,1.48,4.176,4.899,295.582,3.811,4.446,842.656,28.179,4884.369,0.804
1.003,2.446,3.182,4.802,202.785,5.935,4.904,887.151,28.732,3520.736,0.0
1.975,3.055,1.96,4.819,223.975,5.446,5.802,752.993,27.121,7331.425,2.681
5.67,3.75,4.746,3.581,309.759,3.304,2.622,1581.389,34.507,1657.876,0.0
1.827,1.195,1.558,3.12,169.784,4.377,4.808,1165.692,33.006,20288.291,2.681
2.348,1.668,2.301,1.29,303.334,5.38,3.535,1152.572,32.401,5658.22,1.072
4.67,3.396,3.559,4.779,323.381,2.343,3.062,799.236,28.172,4304.243,2.681
5.298,1.988,4.454,2.036,270.577,4.204,3.582,1030.573,32.046,5608.139,1.34
2.591,3.5,3.481,3.42,97.893,1.229,4.575,566.923,24.918,7086.01,2.949
4.026,2.944,4.809,4.05,125.066,4.708,3.908,468.04,23.09,383.509,0.0
5.392,3.313,4.812,4.352,183.412,5.646,5.325,780.485,27.634,400.769,0.0
1.151,3.221,4.797,3.644,197.744,3.956,4.557,1187.603,32.705,8795.75,1.072
5.171,3.501,1.639,2.421,92.065,4.778,4.987,249.532,19.629,723.061,1.072
3.262,1.758,3.159,4.16,319.761,2.783,3.481,621.638,26.418,5578.287,0.536
5.729,3.229,4.772,3.642,197.698,5.428,4.564,861.421,28.833,1324.898,2.145
1.103,3.342,1.022,3.698,270.987,3.957,4.526,1414.416,32.781,14167.782,1.34
5.889,3.932,4.386,4.139,214.084,1.329,5.165,1289.336,33.248,5083.687,0.804
4.609,1.768,4.735,3.349,310.165,2.687,2.797,1025.964,30.021,4345.773,2.145
5.38,1.038,2.102,2.967,62.36,3.78,4.681,123.769,15.659,209.148,2.145
2.723,3.018,4.085,1.57,68.532,1.642,2.379,570.707,27.15,5205.235,0.0
1.102,1.082,2.544,1.248,327.748,3.621,5.197,597.763,26.301,5075.615,1.072
1.666,3.313,4.985,3.017,174.496,2.276,2.784,1733.0,35.54,5224.15,1.34
3.882,2.666,2.724,2.214,364.428,2.59,2.209,2391.342,39.057,9832.136,0.0
2.88,1.565,1.426,4.45,280.278,4.854,3.837,468.774,23.833,3537.971,0.536
1.147,2.42,4.59,1.653,42.705,4.665,5.207,345.272,21.635,556.325,0.0
5.678,1.702,4.834,4.856,134.552,1.56,3.573,556.598,25.216,1745.917,1.072
5.79,2.679,1.15,4.712,230.731,2.074,3.347,380.329,22.478,3532.911,1.072
5.306,1.199,4.443,1.357,73.843,4.961,2.115,346.586,21.702,157.58,1.072
5.959,3.033,3.451,4.17,131.927,3.384,3.683,751.378,27.562,952.998,0.268
1.962,3.754,1.934,2.207,46.468,1.899,2.724,153.577,17.149,2375.801,0.536
4.481,3.762,4.105,1.942,326.5,2.844,2.135,1032.387,31.669,2105.132,0.0
5.596,1.339,2.201,4.609,63.285,4.059,2.284,117.894,15.331,817.893,1.072
1.752,3.239,1.357,4.445,352.855,5.89,5.785,1117.131,31.823,9611.173,2.145
1.988,1.115,1.111,1.007,332.336,3.594,4.057,504.674,24.61,4671.134,3.217
5.842,1.48,4.397,3.024,54.392,3.482,3.342,432.118,23.925,780.286,0.804
1.483,2.776,1.267,2.489,108.066,4.038,4.87,874.446,30.047,22346.897,0.268
3.405,3.332,2.067,4.114,66.326,3.26,5.953,383.981,23.089,5068.486,2.681
1.673,3.961,4.38,4.651,382.018,3.075,5.664,1279.965,31.75,8568.516,0.536
1.984,2.661,4.966,4.289,327.448,1.258,4.089,1109.18,30.252,2149.342,0.536
3.253,2.954,3.607,4.72,307.623,1.549,4.434,904.896,28.93,7622.013,0.0
1.888,3.668,2.187,4.686,385.132,2.889,5.462,559.726,23.949,8531.058,0.804
1.969,2.498,4.4,1.338,270.122,5.787,3.82,1052.02,29.777,1604.125,0.536
2.349,3.896,3.368,3.709,237.469,5.489,2.409,543.127,24.403,2542.552,2.145
2.341,1.473,2.358,2.006,203.911,3.714,5.863,436.699,23.122,3239.985,1.072
3.057,1.419,2.428,1.583,254.42,4.717,4.88,928.558,29.581,3693.504,1.072
4.717,2.956,1.043,1.415,346.035,5.145,4.994,1476.116,34.863,3550.094,1.072
4.498,3.188,2.012,3.98,238.934,4.032,3.284,1469.668,34.356,8498.638,1.072
5.93,2.87,2.153,3.885,143.137,5.66,4.552,241.15,18.887,366.429,0.536
5.525,2.817,3.086,3.046,135.348,2.302,2.738,712.082,27.449,5086.964,1.877
4.977,1.405,2.842,3.598,183.502,4.875,3.573,230.798,19.044,610.974,3.217
5.212,2.736,2.776,3.841,197.319,5.887,4.078,780.392,27.528,1040.809,0.0
5.112,3.76,3.649,2.618,156.35,2.562,2.908,644.424,25.507,880.132,2.145
4.605,2.654,2.29,4.711,232.652,4.104,2.171,663.672,26.499,2438.459,0.536
1.334,3.168,2.721,4.206,131.992,1.495,4.352,147.747,16.612,1704.798,2.145
5.782,1.182,3.457,4.043,63.885,4.608,5.38,259.99,19.862,268.693,0.804
5.398,1.167,4.686,1.819,123.341,1.468,3.854,660.889,26.841,2446.33,3.217
2.434,2.588,2.784,1.557,135.047,1.466,3.853,973.609,30.552,7226.293,1.609
2.969,3.001,3.203,4.333,195.768,4.634,3.966,784.142,27.798,4826.474,1.609
3.539,2.986,3.407,3.115,153.83,5.665,3.772,622.698,26.239,2518.259,0.536
1.244,3.65,4.179,3.824,371.795,4.936,3.576,1221.3,32.097,7315.101,1.072
4.044,1.204,2.788,3.315,227.32,4.756,3.521,656.372,26.771,2892.005,0.0
3.795,1.868,2.939,2.941,235.512,4.76,5.815,698.897,26.698,2378.037,0.804
3.807,2.286,1.83,4.35,70.135,2.397,5.567,269.737,19.896,1979.354,0.0
1.456,2.341,1.964,4.687,140.311,1.462,4.205,538.523,24.385,8792.833,0.0
2.476,1.577,2.532,1.514,200.49,1.063,4.453,384.873,22.256,3500.599,0.536
1.69,2.113,1.288,4.323,109.415,5.688,2.539,314.996,20.99,5984.882,2.145
5.879,3.191,1.388,2.613,201.296,2.877,5.651,1325.009,32.704,4200.565,1.072
1.489,2.282,1.494,4.928,267.631,3.986,3.084,677.424,25.462,5143.086,0.0
5.794,1.355,1.008,2.689,182.659,4.404,2.074,672.714,25.559,2304.893,0.268
3.204,1.951,1.083,4.198,210.409,3.758,4.928,677.976,26.585,3665.151,1.072
3.507,1.626,2.749,1.729,333.18,3.24,3.581,372.939,23.113,1011.504,1.072
1.388,3.082,3.402,4.099,349.071,4.125,4.913,1778.46,34.969,6778.855,0.536
1.579,3.954,4.575,2.158,156.703,3.917,5.051,627.39,27.488,3967.837,0.536
3.731,1.012,1.517,1.404,96.419,2.533,4.465,209.385,18.989,2456.644,1.072
3.597,3.809,2.709,2.199,311.581,5.286,2.96,628.841,26.959,2687.51,2.145
5.713,1.133,2.352,1.493,275.31,5.109,4.001,1092.096,30.964,4309.627,0.268
2.167,1.348,1.893,2.707,328.496,4.712,2.819,769.229,27.941,10803.75,1.072
3.487,1.813,4.711,1.73,269.574,1.347,4.077,746.782,28.447,8773.211,1.34
1.212,2.349,3.288,2.783,68.942,1.779,3.19,521.046,24.408,4536.244,1.34
3.305,1.863,1.422,4.412,370.041,1.652,4.618,1791.771,35.742,16188.16,0.0
1.767,1.276,4.686,3.434,54.418,1.472,3.916,120.131,15.811,557.37,1.072
3.041,1.787,1.038,1.862,59.413,3.613,3.91,139.096,16.674,1536.967,1.072
1.823,1.275,4.9,4.399,164.23,1.079,5.63,309.871,20.576,3289.122,1.072
4.842,1.901,1.735,1.11,108.89,1.796,3.036,162.024,17.285,619.13,2.413
1.277,1.457,2.923,1.532,59.283,2.168,3.482,328.613,22.159,2926.044,1.072
3.722,1.016,3.662,1.277,19.228,1.517,2.431,55.022,12.748,175.754,0.0
3.52,1.85,1.246,2.411,239.901,3.151,3.148,611.67,25.199,2309.86,0.536
5.1,3.385,4.98,4.351,149.874,5.406,3.963,1203.686,31.549,3398.512,2.145
1.553,1.702,3.563,3.097,97.904,1.472,5.465,577.489,25.713,9980.302,2.145
5.317,3.836,1.697,1.522,123.682,2.182,4.18,1049.071,31.73,12366.44,2.949
5.661,3.664,3.959,4.115,227.604,4.53,3.982,624.952,25.921,1091.508,0.0
2.904,2.175,1.837,2.119,162.747,5.345,4.231,365.174,21.923,3385.583,1.609
3.345,3.99,2.813,4.256,191.289,4.501,2.589,613.316,25.59,2932.394,0.536
2.015,2.06,4.434,2.43,388.674,1.439,3.606,1123.494,31.921,13087.074,2.145
2.399,1.137,1.542,2.125,158.065,2.536,5.425,457.913,23.55,9250.032,1.072
4.972,1.195,3.477,3.694,191.463,4.868,2.311,242.537,18.842,454.559,0.804
3.795,2.843,2.103,1.175,143.68,1.358,2.983,562.889,25.397,6166.147,0.536
4.049,2.879,2.184,1.468,170.516,5.718,2.874,795.441,28.677,2838.664,1.072
4.489,2.802,4.853,1.738,122.2,1.829,2.022,543.535,25.344,2398.875,0.536
4.137,1.58,4.365,4.749,99.138,2.183,5.254,473.25,23.828,2477.247,2.145
5.539,3.698,3.224,1.476,326.125,5.392,3.163,861.094,29.815,1984.92,1.072
4.662,2.392,1.757,2.104,20.949,2.067,3.408,113.615,16.046,1017.589,1.072
5.132,1.721,1.063,2.032,15.251,2.595,5.348,17.31,8.758,202.625,1.072
1.871,3.227,3.868,2.423,301.043,2.657,2.603,2312.515,38.627,6754.866,0.268
5.538,2.921,3.078,3.07,107.61,4.619,4.191,290.651,20.468,914.285,1.609
5.874,2.151,3.713,4.383,85.198,2.775,2.523,437.469,23.436,1123.095,0.536
4.51,3.947,1.998,3.951,122.312,4.773,3.711,372.239,22.233,1659.396,1.609
5.937,3.784,2.768,2.953,59.235,1.301,2.15,154.742,17.264,763.968,1.072
4.99,2.546,3.693,4.482,87.132,4.198,3.226,508.827,24.456,2538.545,1.072
2.979,1.776,2.515,2.23,280.233,2.499,4.252,718.407,27.599,10904.666,2.145
2.952,3.615,4.588,3.728,141.569,5.286,5.415,549.867,24.454,588.179,0.0
2.883,1.928,2.589,1.532,213.255,4.192,3.573,549.376,25.443,5606.232,2.145
5.286,1.079,1.31,3.51,198.686,5.131,3.973,206.861,18.409,1702.011,0.0
3.135,3.424,3.498,4.32,366.986,1.998,3.866,1557.027,33.579,13519.343,1.609
3.214,3.351,1.442,3.126,105.464,1.699,2.476,264.705,20.343,3580.861,2.681
1.266,3.812,2.311,1.869,45.235,3.287,4.123,204.055,18.794,2882.994,1.072
1.709,3.671,4.145,2.363,265.607,4.401,2.589,1739.311,34.903,4527.183,0.0
5.482,2.547,2.611,3.639,318.937,3.704,2.076,847.909,28.371,3418.498,0.268
3.027,2.025,2.886,3.569,115.822,4.448,5.075,376.773,22.157,1450.524,0.536
5.294,3.035,4.187,1.059,49.705,1.571,4.13,253.057,19.823,271.435,0.0
3.482,2.291,3.47,1.625,241.057,2.006,3.841,660.12,27.173,4307.101,0.0
5.647,2.341,1.743,4.743,339.27,1.984,2.04,1031.906,29.254,11840.644,2.145
4.298,2.194,4.467,3.061,255.776,3.937,2.546,811.404,27.912,1433.419,0.268
3.922,1.31,1.059,2.084,389.088,3.038,3.446,605.67,25.68,6065.685,0.804
5.351,1.992,3.295,1.969,255.3,4.184,2.41,994.466,30.008,1201.166,0.804
4.06,2.542,3.221,4.487,185.439,2.014,2.717,801.42,27.213,4785.386,2.145
1.673,1.693,1.184,2.089,222.233,2.044,2.218,363.381,21.885,6175.611,1.072
2.56,2.039,4.827,1.593,160.053,3.282,5.434,724.458,27.009,2564.649,1.072
4.866,2.634,4.718,1.196,277.512,3.565,3.384,853.138,28.17,1390.066,0.536
3.975,3.495,4.158,4.491,180.101,2.771,5.499,560.177,24.101,1765.465,0.804
1.76,3.145,2.724,1.139,14.277,4.916,3.497,68.483,13.445,275.645,1.609
2.463,3.433,4.589,1.029,171.778,3.987,5.651,816.527,29.229,3027.677,1.072
3.435,2.402,4.901,2.841,144.459,5.805,2.319,721.013,27.262,1728.761,0.536
2.257,1.177,1.215,1.815,63.48,3.206,4.926,270.04,21.052,2870.735,0.536
5.677,3.376,3.281,1.292,44.137,1.313,5.635,160.248,17.68,350.787,0.0
4.97,1.973,1.028,1.673,38.622,1.931,3.507,173.227,18.297,1084.425,0.268
5.391,3.392,1.242,2.462,203.208,4.437,4.91,423.356,23.566,2371.641,0.536
4.226,1.477,1.735,2.951,12.976,4.228,3.042,37.913,11.096,246.006,2.681
2.605,2.014,4.821,4.545,340.187,4.538,5.462,2304.846,38.997,11631.341,1.34
4.468,1.098,4.775,3.854,16.108,2.107,5.935,65.759,12.973,97.403,2.145
2.09,1.17,4.838,3.386,33.528,1.919,5.983,91.502,14.571,763.304,3.217
5.266,1.789,4.432,1.435,66.341,3.338,4.038,298.971,20.534,170.141,0.536
2.599,3.981,3.442,3.295,138.881,4.043,2.043,349.289,20.902,1373.582,1.609
5.974,3.116,1.429,4.233,94.08,3.127,2.612,485.257,24.296,1671.984,0.0
1.003,1.399,1.438,2.125,341.949,1.983,2.159,682.292,26.771,9566.784,0.536
2.712,1.782,4.519,4.269,387.857,1.592,5.673,976.193,28.934,6397.711,0.268
5.242,2.714,1.018,2.447,120.347,3.801,2.031,428.621,23.732,1715.432,0.0
5.517,2.613,3.716,1.458,52.017,4.192,5.899,508.988,23.807,457.601,0.536
1.663,1.539,2.624,1.641,365.796,1.544,4.22,693.81,28.331,11136.834,0.0
1.247,3.431,2.635,3.291,267.425,1.649,5.674,897.341,29.509,11975.381,1.072
2.09,3.386,4.314,2.684,19.039,5.837,5.105,76.206,13.648,236.513,1.072
3.733,2.658,4.812,2.49,311.07,1.297,2.525,1525.517,34.191,7445.484,0.536
2.723,3.027,4.269,3.766,81.169,4.352,2.482,254.696,19.553,976.703,0.536
3.605,3.285,4.457,1.865,97.626,3.571,3.191,485.841,25.052,2689.801,0.0
5.762,2.979,1.626,2.715,252.523,1.473,5.759,1048.106,29.092,1992.915,0.0
5.99,2.665,3.896,2.681,176.254,3.84,4.526,343.257,21.064,306.274,0.536
3.582,2.263,3.133,4.084,138.797,1.607,4.49,521.345,23.886,1385.942,0.536
4.061,1.749,2.642,1.189,171.012,4.978,2.26,485.499,24.559,2823.546,2.145
3.841,1.084,2.936,2.054,327.841,5.31,2.697,1013.795,30.18,2269.96,1.072
3.263,1.666,3.64,4.486,208.801,2.957,5.191,1005.304,29.455,8885.997,1.34
4.28,2.159,2.899,2.739,194.591,3.884,5.188,1262.419,34.418,3953.882,0.0
4.328,2.13,2.968,1.804,297.635,1.601,5.412,3114.407,43.039,19544.678,0.0
1.149,1.239,4.446,1.653,304.27,2.185,4.882,1198.635,32.202,7315.12,0.0
2.709,2.391,3.965,1.038,371.792,1.096,2.867,1865.71,36.535,3623.799,0.536
1.009,1.241,3.62,2.177,237.573,5.821,2.732,654.46,25.935,2286.702,1.072
2.834,2.128,1.158,1.671,141.988,1.703,2.308,546.886,25.762,18856.942,1.34
4.459,3.34,1.11,2.161,367.197,3.15,4.347,674.535,26.902,3862.803,0.0
1.195,1.111,3.951,4.241,178.426,3.899,2.216,305.114,20.715,1942.781,0.536
1.312,3.883,3.665,3.835,164.082,2.559,2.479,405.967,23.692,5809.534,0.536
2.457,2.363,1.137,4.189,222.174,3.546,4.291,363.654,22.416,5064.218,1.34
3.805,1.84,4.426,1.005,161.159,5.911,5.606,516.187,24.502,401.126,2.145
2.163,1.391,4.761,1.287,169.815,4.389,2.844,328.624,21.685,1042.575,0.536
4.732,1.072,2.384,3.072,343.912,4.707,4.789,1575.357,35.192,7684.291,0.536
2.425,1.413,2.532,2.293,390.655,4.183,3.931,913.609,29.436,5785.798,1.072
1.294,2.517,4.885,4.311,137.321,4.592,2.912,714.626,26.702,1325.438,0.0
5.723,1.672,3.939,4.927,382.953,4.235,2.165,1179.486,31.612,6462.102,1.072
3.847,3.565,2.813,2.396,118.399,3.792,2.269,340.726,21.916,1393.994,1.072
2.37,3.401,4.121,3.98,159.8,3.005,4.241,930.081,29.635,6472.485,0.0
3.081,2.005,4.664,1.842,68.814,2.018,4.239,243.508,19.466,578.082,2.145
3.799,3.383,4.695,4.356,32.491,4.807,4.406,117.378,15.86,247.938,2.681
1.536,1.58,1.715,2.118,52.73,2.167,4.342,179.166,17.971,2454.228,0.0
2.624,1.064,2.69,3.248,280.566,1.596,4.777,672.784,26.505,5701.778,3.217
5.87,1.195,1.782,1.729,206.971,5.912,4.742,1031.351,29.524,930.008,0.804
3.635,3.049,2.69,1.006,227.198,1.28,5.81,1659.13,37.348,9885.101,0.268
1.941,2.202,2.842,1.283,170.071,4.253,5.274,583.545,25.989,3358.284,1.609
3.141,1.719,2.452,1.03,264.476,5.33,4.374,990.258,31.528,10534.897,1.609
2.723,1.974,1.657,2.559,126.3,5.922,2.263,440.232,23.849,2736.734,0.536
3.842,3.477,3.659,1.659,202.286,2.65,5.416,1509.023,36.549,13087.43,0.268
1.732,1.75,4.268,1.455,319.147,5.945,2.589,882.161,29.066,3063.624,1.072
5.94,3.743,1.688,4.438,262.676,3.637,4.751,463.205,23.93,5275.095,0.0
3.884,3.715,3.018,2.818,188.831,2.468,2.649,502.975,25.317,5151.738,1.609
3.948,2.168,4.947,2.806,240.738,4.145,3.164,1266.552,31.916,2185.969,1.609
2.285,2.279,3.883,2.103,327.348,5.384,3.383,869.417,29.815,3387.902,0.0
3.291,3.836,4.735,2.611,284.17,5.709,4.886,2449.213,38.718,3174.699,0.0
4.123,2.378,4.574,3.699,79.668,2.205,3.751,565.52,25.933,2528.018,0.0
2.686,2.718,3.916,3.593,343.324,5.018,3.781,488.685,23.722,1489.861,0.536
2.252,3.579,4.457,3.179,30.666,5.484,2.024,199.9,18.484,960.143,1.34
1.1,2.094,2.861,2.805,300.395,4.603,5.383,530.465,25.572,9688.235,1.072
3.539,2.715,3.983,4.886,227.67,1.19,5.495,1914.763,35.159,3364.315,0.0
3.312,3.301,4.453,2.565,356.32,4.976,3.721,1008.239,29.327,1684.16,2.145
5.732,1.282,4.084,3.098,102.819,3.695,4.557,258.099,20.302,363.284,1.072
1.805,1.865,4.357,2.792,112.892,4.093,3.445,300.458,21.383,2658.337,2.413
1.914,2.197,3.555,3.532,67.48,4.694,2.934,201.227,18.916,1506.989,0.0
1.18,1.692,2.245,4.668,372.969,3.177,4.999,987.555,29.479,7528.677,1.072
2.284,1.121,3.342,3.741,345.828,1.349,4.856,1877.718,36.858,27982.669,0.804
5.121,2.974,2.17,1.178,248.164,5.042,5.726,877.059,29.848,2327.202,0.0
2.581,2.438,1.205,2.17,113.193,3.1,4.345,115.023,15.818,4280.421,1.072
2.995,3.238,1.419,4.358,68.126,2.393,3.793,152.244,16.953,2115.647,2.145
3.993,2.328,3.853,1.274,92.261,1.633,3.913,232.673,19.621,978.138,1.072
2.542,1.431,4.442,3.79,356.445,3.238,3.037,532.907,24.196,3409.085,3.217
4.98,2.714,3.093,3.96,170.142,5.046,4.883,976.447,30.151,2291.451,0.536
4.643,2.402,3.232,4.543,188.759,5.149,2.591,868.011,28.754,5302.901,0.536
2.468,2.048,2.989,2.146,261.586,4.401,3.408,338.309,21.668,2473.868,1.072
3.322,3.556,4.796,4.163,334.581,5.414,2.823,1418.162,32.317,2807.679,0.0
4.615,2.385,2.381,4.804,327.805,3.757,4.651,541.016,25.077,4441.337,0.536
2.408,1.187,2.403,3.98,92.024,1.084,3.889,284.427,20.224,7179.729,1.072
2.537,3.971,3.395,4.624,54.726,4.774,5.126,297.017,20.568,2154.707,1.609
5.098,1.49,3.86,2.874,276.165,1.29,4.533,629.344,26.041,2381.103,3.217
5.297,1.504,3.56,1.3,188.637,5.515,2.106,951.886,31.022,3416.121,0.536
2.339,3.041,1.882,2.553,57.713,1.882,3.307,124.937,16.142,2169.958,1.609
4.898,2.946,3.199,4.383,234.015,1.053,3.112,1185.565,31.428,4736.865,0.0
3.438,2.301,1.965,2.175,51.126,5.615,4.534,241.827,19.77,866.627,1.609
2.846,2.12,2.103,1.272,174.155,5.815,3.257,600.523,27.412,8643.142,2.413
1.945,3.989,1.921,4.06,292.777,1.384,3.103,410.415,22.525,4496.876,2.145
3.47,1.116,1.246,1.245,110.536,2.81,4.469,257.332,20.067,7064.569,1.072
2.353,3.621,2.56,2.306,151.73,4.181,5.118,571.91,24.778,2169.741,2.145
2.076,3.025,3.96,3.359,343.519,1.876,2.742,806.963,28.244,5917.0,1.072
1.785,3.033,1.154,1.95,126.958,1.109,5.292,499.741,26.223,20498.218,2.145
5.236,1.122,2.389,2.98,314.482,3.948,5.559,797.397,28.215,4252.279,1.072
5.34,2.918,1.544,4.073,330.079,3.277,4.616,629.179,24.858,2247.883,0.536
4.692,1.453,4.505,4.094,193.541,4.898,4.491,780.446,28.314,1576.26,1.34
2.59,2.301,1.234,3.878,35.213,4.424,5.204,94.974,14.723,1665.097,1.34
4.184,3.33,3.405,2.018,384.003,3.388,2.992,707.941,27.017,2963.582,0.536
3.957,1.154,3.801,3.254,375.112,2.842,4.873,1010.379,31.461,6177.645,2.145
5.758,1.398,1.269,2.62,297.518,2.887,2.987,579.339,26.63,5473.525,0.536
2.331,2.687,3.879,3.294,336.465,2.347,2.143,1250.966,31.385,3573.554,0.0
1.241,2.705,1.153,2.701,92.863,4.96,4.416,319.962,21.859,2610.008,0.0
4.845,3.507,3.549,3.503,84.493,5.856,2.569,242.676,19.064,293.412,1.609
1.433,2.485,2.862,1.983,302.601,3.048,4.639,673.891,26.657,14493.351,0.0
3.486,1.135,1.104,1.419,231.256,4.63,4.274,321.789,21.498,3911.687,3.217
5.425,2.698,3.395,2.89,379.345,4.602,5.509,622.849,24.896,1191.425,0.536
3.98,1.645,1.482,1.302,274.255,5.377,3.249,449.682,24.1,4484.416,2.145
5.446,3.587,2.147,1.341,318.375,1.857,3.537,1418.005,32.975,7960.906,1.609
3.649,2.322,2.056,4.153,50.31,1.371,4.301,242.26,19.739,3659.507,0.268
5.564,3.744,3.438,4.35,274.902,4.632,5.782,1600.768,34.832,2759.978,0.536
5.074,2.958,1.442,3.178,25.189,3.675,4.009,111.786,15.589,378.518,0.536
2.877,3.249,1.054,1.73,314.401,3.233,2.066,653.825,26.509,5111.437,1.609
4.373,1.607,1.175,1.174,128.179,4.513,4.189,214.081,19.527,1137.647,0.536
4.289,2.122,3.058,1.395,268.902,2.665,3.059,1279.974,32.571,2915.826,0.0
1.953,2.396,3.893,2.617,17.574,5.792,2.283,71.941,13.517,154.975,1.072
3.069,1.388,1.943,2.524,83.294,5.136,4.915,94.278,14.485,346.281,3.217
4.845,3.862,2.234,4.22,265.256,1.931,3.282,711.437,26.687,3571.841,0.0
2.665,2.654,2.336,1.548,357.516,5.132,4.667,2769.228,43.171,7231.895,0.0
3.21,3.71,1.33,3.976,186.976,5.462,2.616,390.076,22.029,2556.121,2.145
1.46,1.728,1.652,4.756,21.793,1.322,3.626,127.347,16.034,1239.879,0.268
4.939,2.372,3.442,4.426,73.363,3.204,4.482,385.006,21.991,526.128,0.268
2.401,1.298,1.547,4.657,280.681,3.706,3.861,900.32,29.634,16588.233,0.0
2.845,2.23,2.403,3.187,248.508,3.83,3.218,914.232,29.725,16380.722,1.609
4.72,3.232,3.116,2.336,350.304,5.635,3.978,1409.197,33.049,3919.33,2.145
4.817,2.303,1.456,1.344,107.994,3.418,4.305,500.209,25.393,3980.408,2.145
4.743,1.761,3.285,4.889,58.581,3.379,2.98,129.243,15.807,325.472,0.536
2.933,1.824,3.854,2.918,368.932,1.776,5.084,912.1,29.154,6086.636,1.072
2.117,2.805,2.188,2.51,262.265,3.137,5.757,1421.166,33.113,10211.591,1.877
4.539,1.397,4.05,1.116,255.236,1.581,5.152,1086.895,31.873,4597.822,0.0
5.879,1.38,1.031,3.143,350.791,4.635,5.758,624.955,25.618,5241.947,1.34
4.998,3.221,4.031,1.927,161.048,4.961,3.159,498.041,25.079,738.78,0.804
4.644,1.359,2.091,1.258,380.965,1.194,5.782,1125.718,33.402,12978.405,1.072
5.526,1.977,1.383,4.459,15.495,2.219,4.67,86.802,14.086,261.5,0.268
4.316,1.1,2.307,2.134,333.102,1.95,5.902,1153.885,31.974,13457.888,0.536
5.996,1.008,2.548,4.529,365.552,4.833,3.556,635.331,26.49,3083.38,1.072
3.86,2.523,3.363,2.704,150.532,5.258,4.044,632.846,27.42,2128.583,0.536
1.393,1.824,3.519,1.23,175.243,1.161,4.626,574.258,25.441,2196.491,0.536
