DATA, ACAP, KLOC, LTEX, PVOL, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.283,3.595,82.304,1.338,4.589,5.301,1.058,3.806,362.071,22.678,1811.571,0.0
3.746,3.715,85.078,1.449,3.574,3.666,1.819,3.86,467.969,24.332,2439.893,0.536
4.86,4.389,377.47,3.52,3.908,3.527,2.618,3.093,983.251,30.347,21333.291,0.0
2.201,4.231,210.487,3.388,4.575,4.21,4.639,3.349,623.696,25.247,4492.848,0.0
4.684,3.635,280.864,2.428,4.127,2.044,3.929,3.554,1168.027,30.613,8995.912,1.609
2.586,4.346,106.42,2.152,4.233,4.061,1.149,3.67,289.495,21.049,3380.099,1.609
2.574,3.613,378.648,2.894,3.867,5.265,4.602,3.771,826.632,28.286,4203.759,1.072
4.451,3.457,286.736,2.867,3.471,2.755,4.457,3.281,1940.08,37.139,23213.22,1.609
3.322,3.919,91.3,1.48,4.874,1.218,4.954,3.674,423.339,21.738,4186.781,0.0
2.267,3.342,362.669,3.111,3.392,3.763,2.166,3.544,1139.344,31.16,3539.564,0.536
3.622,4.558,148.225,3.129,3.982,1.897,4.187,3.351,339.108,21.697,1389.76,2.145
2.073,3.81,353.871,1.322,4.613,1.531,3.87,3.645,1055.672,28.77,13727.452,0.536
4.737,4.346,221.94,3.594,3.335,1.838,1.236,3.788,1183.58,33.101,5583.637,1.609
3.522,3.027,247.301,1.502,4.466,2.321,2.003,3.418,1087.995,31.753,15358.715,0.268
4.664,3.267,351.76,1.419,4.581,5.62,3.934,3.54,1822.482,34.549,2657.954,0.268
3.33,4.317,141.252,2.527,4.919,4.504,1.948,3.9,336.091,21.797,4316.963,1.609
4.242,3.135,59.594,1.713,4.635,4.794,1.05,3.188,161.311,17.635,2212.132,0.268
4.767,4.482,49.717,1.383,3.687,1.968,4.545,3.049,363.522,21.822,3020.027,2.145
2.173,3.681,349.085,2.871,2.889,5.188,4.279,3.047,458.643,23.078,2386.353,2.145
4.019,3.175,130.769,2.811,4.82,2.298,3.612,3.229,469.802,24.085,4242.766,0.536
3.208,3.971,389.247,1.763,3.429,3.963,4.149,3.136,618.832,24.689,5915.139,1.609
3.731,3.969,200.064,1.074,2.681,5.982,3.327,3.127,665.149,27.309,2752.462,1.34
4.335,3.015,328.047,3.035,2.191,4.761,4.093,3.264,656.472,26.938,5444.332,0.0
4.32,3.125,274.781,2.983,2.977,1.437,1.539,3.534,978.193,29.716,12915.944,1.609
2.305,4.531,225.222,2.425,2.456,2.478,4.868,3.635,626.961,25.432,5217.961,1.072
4.745,3.522,276.284,2.985,2.151,4.446,4.306,3.519,526.766,24.355,1708.251,1.072
4.086,3.923,101.247,1.237,3.059,2.954,2.014,3.493,432.808,24.582,4597.572,0.0
2.723,4.249,239.92,2.458,2.349,3.261,1.601,3.48,650.929,28.274,10717.394,2.145
4.47,4.321,134.719,3.989,3.743,4.138,3.58,3.238,382.446,23.074,2198.146,0.0
3.052,3.077,97.59,2.199,2.503,3.139,1.315,3.93,473.818,24.153,4623.438,1.609
2.945,4.514,225.585,3.188,4.951,2.538,3.264,3.456,775.849,27.84,7771.627,1.072
4.584,3.316,316.039,3.099,3.32,5.401,3.44,3.759,922.368,29.481,2832.223,1.609
3.969,4.985,285.983,1.789,2.079,1.429,3.265,3.148,368.009,22.085,5172.123,2.413
4.618,4.231,67.317,1.521,4.773,5.458,2.52,3.858,240.397,19.929,1500.548,0.268
4.934,3.534,46.801,3.983,3.04,4.154,1.588,3.076,257.453,20.388,851.589,0.536
2.47,4.158,85.27,2.064,2.27,4.485,3.172,3.361,214.667,18.71,2366.026,2.145
2.648,4.848,130.998,1.709,4.167,3.944,1.76,3.46,577.617,25.841,4263.513,0.804
4.433,4.953,212.819,2.309,2.162,3.976,1.875,3.714,828.557,28.568,6117.577,0.536
2.072,4.715,208.774,2.186,2.938,2.474,4.283,3.38,357.016,22.105,2792.894,0.0
3.909,4.677,97.068,3.477,3.436,4.961,2.795,3.186,104.544,15.072,883.311,3.217
4.172,3.653,272.158,1.491,4.841,5.98,1.544,3.986,1038.201,31.236,5241.998,1.072
4.366,4.042,147.332,1.777,4.167,4.795,2.895,3.633,877.722,29.711,4768.339,1.072
3.535,3.313,281.472,2.762,2.454,1.052,1.18,3.789,1520.284,34.248,17979.045,1.072
4.994,3.084,249.572,2.205,3.797,1.946,3.325,3.529,1053.494,30.451,11437.917,1.609
2.675,3.369,361.226,3.601,2.301,1.85,3.031,3.464,1356.413,33.041,7987.264,0.0
4.868,4.169,216.668,2.979,2.005,4.658,1.004,3.509,535.87,25.532,2043.423,0.0
2.71,3.132,60.279,3.286,2.479,5.258,4.165,3.955,185.488,17.892,586.211,0.536
4.189,3.073,219.094,3.32,4.464,2.774,3.998,3.644,587.203,24.996,2811.328,1.072
2.968,4.887,292.838,2.569,4.491,4.556,3.962,3.841,609.16,25.291,3683.351,0.536
2.687,4.623,321.784,1.051,3.083,3.289,4.264,3.28,989.709,29.161,7781.222,1.072
2.487,3.648,290.155,3.592,2.36,4.262,1.154,3.5,806.193,28.97,2813.335,0.0
4.766,4.288,32.077,2.098,2.627,4.851,1.695,3.667,107.222,15.811,827.359,2.681
3.877,3.458,322.575,3.26,4.186,3.052,1.569,3.977,1182.479,31.263,4936.182,0.0
3.118,4.948,164.699,3.51,3.686,1.691,4.142,3.788,350.188,22.019,2376.933,2.145
2.418,3.331,94.122,2.947,3.778,4.909,2.238,3.724,348.297,22.206,1485.62,0.0
3.934,4.625,260.753,2.719,3.253,2.973,4.528,3.237,758.555,27.207,4788.119,1.609
4.701,3.924,273.401,3.854,2.766,3.696,4.689,3.626,1336.495,32.478,3483.736,0.0
4.364,4.77,39.069,1.96,2.062,1.662,4.53,3.102,149.28,16.994,720.934,0.804
2.686,4.224,195.859,3.812,4.84,1.635,4.506,3.0,655.992,26.773,6717.985,2.145
4.456,4.681,73.693,1.762,3.925,5.545,1.975,3.064,310.311,21.466,1629.167,1.072
3.66,3.736,343.975,1.044,3.917,5.844,1.14,3.398,647.303,26.927,17052.158,0.268
2.134,4.244,216.737,1.758,2.207,5.902,4.808,3.647,375.949,21.505,1918.439,0.804
3.134,4.188,251.575,1.89,2.63,5.811,1.291,3.631,863.456,29.372,3668.798,0.268
3.642,4.855,262.332,3.06,2.422,2.218,3.124,3.864,1685.833,35.358,4998.691,1.072
3.851,4.202,248.783,3.406,3.809,1.806,1.238,3.745,877.711,30.236,3835.342,0.536
2.709,4.878,193.099,2.446,2.835,3.564,1.687,3.464,239.265,19.747,3901.16,3.217
3.688,4.197,87.339,1.533,3.147,5.365,4.143,3.337,155.808,16.963,1347.194,1.877
4.648,4.859,194.822,2.522,3.302,2.507,4.878,3.077,703.25,26.744,3665.53,0.536
3.19,3.981,251.545,2.531,4.238,2.348,3.471,3.33,1084.673,30.263,5077.045,0.0
4.418,4.073,115.782,1.493,3.234,3.269,1.393,3.321,390.218,22.712,9555.605,0.0
2.22,3.938,140.449,2.183,3.625,3.988,2.125,3.982,348.358,21.973,4422.766,1.072
3.194,3.501,94.427,2.8,4.753,5.65,1.453,3.229,164.797,17.208,1812.864,0.536
3.745,4.173,354.399,2.901,3.011,5.574,3.666,3.992,644.525,26.171,2085.339,3.217
2.938,3.448,159.327,1.731,4.136,2.245,3.532,3.582,2096.339,37.817,15898.829,0.268
4.93,4.446,212.96,2.036,3.523,4.048,3.014,3.07,1446.686,33.91,4641.949,1.609
3.889,3.283,310.766,1.24,3.999,3.882,1.13,3.76,1527.389,36.275,27625.262,0.536
4.878,3.598,217.977,3.787,2.02,1.661,3.834,3.018,792.647,27.811,2997.79,0.0
3.071,3.191,72.326,1.599,4.879,3.81,4.77,3.898,335.488,21.536,1909.502,0.268
3.715,3.902,46.669,1.519,4.966,3.244,3.117,3.778,178.454,17.559,1495.776,2.145
3.709,4.196,277.089,3.238,3.943,2.669,3.655,3.276,1442.349,33.831,3941.589,0.0
3.181,3.491,276.941,3.899,3.81,4.821,2.286,3.375,544.267,25.502,2260.829,1.072
4.097,3.607,252.226,1.859,3.883,3.306,4.954,3.709,1557.873,33.338,10718.335,0.268
3.261,3.085,266.334,2.307,3.173,5.983,1.46,3.643,699.533,27.518,3167.297,1.072
3.523,3.221,201.605,3.932,4.127,5.592,1.736,3.734,389.742,22.322,6939.128,1.609
3.605,3.743,380.566,2.09,2.354,1.309,3.933,3.613,1081.489,30.728,14032.608,1.072
4.468,3.087,368.782,1.553,3.137,3.908,3.941,3.648,1849.791,38.075,7862.59,0.0
3.606,4.759,294.381,3.973,2.162,1.299,2.529,3.63,968.361,30.274,3964.39,0.804
4.632,4.753,118.711,2.952,3.576,3.402,3.177,3.053,230.672,19.408,1033.323,1.072
3.804,3.605,249.885,2.529,4.073,1.185,3.316,3.407,1525.403,34.62,19524.328,0.0
3.885,4.396,94.993,1.238,4.586,2.719,2.778,3.321,301.813,20.349,989.058,1.072
3.985,4.532,34.301,2.264,3.154,5.728,3.467,3.229,50.624,12.136,505.445,2.145
2.2,4.529,203.531,3.546,4.505,5.562,4.281,3.391,872.706,29.504,3200.1,1.072
3.958,3.89,93.354,1.91,2.227,1.21,1.503,3.13,432.827,22.829,5912.275,2.145
3.225,3.514,233.628,3.702,3.925,4.801,3.081,3.894,402.106,22.481,1291.591,1.072
2.46,3.317,322.592,2.442,3.398,2.15,1.005,3.213,1766.437,37.87,14095.497,0.268
4.916,3.376,75.401,1.29,3.948,3.311,3.627,3.389,319.44,21.655,4547.974,1.609
2.979,3.993,85.074,2.172,2.909,2.607,3.192,3.878,413.066,22.257,2498.967,0.0
2.295,3.04,120.203,1.364,4.904,2.775,1.951,3.238,663.612,27.985,16603.875,1.072
3.948,3.828,221.903,2.873,3.077,4.806,3.75,3.185,523.595,23.709,1779.458,0.0
3.623,4.072,152.676,1.585,4.756,5.25,3.391,3.427,231.53,18.808,1538.474,2.145
2.061,3.004,318.479,3.252,3.722,5.826,3.589,3.116,434.563,23.927,8948.815,2.145
4.791,3.428,76.945,3.362,4.982,2.153,3.67,3.312,347.982,21.691,3761.036,0.0
4.135,3.461,350.974,3.305,3.523,5.463,4.177,3.066,1255.272,32.076,4629.411,1.072
3.806,4.81,188.061,2.656,3.152,1.164,3.698,3.705,926.067,30.687,8348.561,0.0
2.683,3.375,186.06,3.278,3.819,5.321,3.093,3.684,424.939,22.776,4628.228,0.0
4.604,4.034,98.204,3.375,3.323,3.834,1.62,3.265,349.719,23.185,2938.315,2.145
3.689,4.875,233.353,1.329,3.896,4.904,3.503,3.625,401.485,22.372,3905.391,2.145
4.842,3.883,194.57,1.117,2.341,2.997,4.047,3.157,639.343,26.343,7831.88,1.34
2.368,3.028,225.476,1.072,3.015,1.854,4.102,3.904,1711.526,34.148,13632.169,0.268
3.675,4.378,164.233,2.455,3.5,2.088,3.007,3.664,509.258,24.938,7089.761,0.0
2.731,4.793,111.968,3.677,2.378,2.815,3.919,3.374,192.636,17.928,1578.393,0.0
4.393,4.257,172.89,3.0,2.292,4.471,2.208,3.682,698.954,27.318,4103.644,0.536
3.441,3.247,358.409,1.334,3.775,3.871,1.409,3.658,1742.367,37.125,24520.319,1.34
4.756,3.044,220.767,3.547,2.312,3.257,3.134,3.516,918.222,28.491,3777.516,0.0
2.681,4.077,42.111,3.419,4.823,3.01,1.791,3.216,327.227,21.707,744.834,1.609
3.107,3.782,358.808,3.597,4.219,2.702,3.438,3.342,546.567,24.917,5336.264,0.0
2.274,3.988,293.053,1.972,3.211,1.495,4.711,3.596,1845.776,35.425,8933.001,0.268
4.984,4.879,330.562,3.0,4.487,4.694,1.324,3.697,982.608,29.559,4716.794,1.609
3.747,4.527,277.049,2.308,4.031,3.054,2.285,3.363,1128.524,31.812,15068.98,0.536
3.365,3.091,285.789,1.597,2.038,5.195,2.809,3.839,1104.756,30.721,7073.093,0.268
4.383,4.707,356.291,1.325,3.318,4.599,4.097,3.304,1200.005,32.605,8968.085,1.877
3.771,4.527,182.904,1.465,3.959,3.762,4.86,3.526,999.79,30.617,6244.094,0.804
2.475,3.495,54.535,2.928,4.834,4.435,3.025,3.638,275.81,20.069,1331.863,0.0
4.323,3.303,381.911,1.402,4.603,2.111,2.953,3.846,2045.079,36.844,13293.995,1.609
2.915,4.293,146.821,2.042,4.728,2.56,4.717,3.376,368.38,21.565,6180.979,3.217
4.271,4.807,82.403,1.635,2.02,5.864,2.304,3.603,221.399,18.775,1540.221,1.072
4.4,4.899,384.011,2.869,3.986,4.709,4.608,3.085,507.97,23.849,3398.39,1.609
2.277,4.365,29.94,2.627,2.911,4.485,2.198,3.164,68.221,13.011,305.183,0.536
4.135,4.652,248.7,2.719,2.703,4.035,1.884,3.66,654.805,26.918,5682.0,1.072
3.687,3.131,89.955,1.612,3.29,5.597,3.756,3.789,417.128,22.456,1329.839,0.268
3.556,3.046,113.606,1.289,3.263,1.968,3.93,3.075,451.202,23.138,4379.201,1.609
4.741,3.896,18.605,1.377,2.635,1.922,2.616,3.942,183.539,18.326,1486.787,0.536
3.694,3.614,105.274,2.522,4.059,1.808,4.416,3.124,554.114,24.852,2827.147,0.0
2.983,3.569,386.058,2.682,4.945,1.017,4.821,3.31,2121.829,36.954,17426.818,1.072
4.161,3.206,112.506,2.666,4.438,1.028,2.129,3.483,831.774,29.203,6674.378,1.34
3.714,4.876,129.716,2.584,2.288,2.642,3.312,3.61,364.546,22.42,5019.515,1.072
4.666,3.089,23.75,3.134,4.553,3.001,1.141,3.886,97.264,15.207,2780.833,0.536
2.364,4.485,243.672,3.896,3.518,4.865,3.568,3.693,359.293,22.509,1559.368,1.072
3.398,3.219,75.855,2.146,3.839,3.44,2.401,3.109,343.774,21.309,1615.798,0.0
4.51,4.891,197.948,3.008,3.639,4.037,2.835,3.587,629.876,26.84,8647.601,2.145
2.371,3.174,171.372,3.071,4.148,1.886,1.607,3.476,1216.802,32.89,10251.97,1.072
4.156,4.701,254.546,2.959,2.658,5.336,3.772,3.731,659.105,26.952,3545.981,2.145
3.245,3.475,88.882,3.268,2.555,2.978,1.135,3.152,310.415,21.906,3084.168,0.268
3.155,3.808,46.79,1.162,4.639,5.879,1.638,3.568,139.753,16.686,1497.062,1.34
3.144,4.659,324.896,2.126,4.162,1.916,2.559,3.757,1561.119,34.212,6868.4,0.268
2.377,4.687,240.352,1.822,3.204,4.047,2.987,3.769,575.395,24.636,8695.861,2.145
2.019,4.659,37.392,3.26,4.57,3.685,1.738,3.786,252.934,19.898,867.609,0.536
4.458,3.199,375.905,2.653,4.957,3.519,4.609,3.366,869.735,29.237,18815.527,0.536
2.747,4.341,334.525,1.636,3.613,3.797,2.865,3.585,866.514,28.931,14298.202,3.217
3.529,3.384,209.525,2.622,3.413,1.975,1.197,3.629,957.217,30.337,13110.667,0.536
3.644,3.675,387.296,3.633,4.836,4.534,2.889,3.332,1013.648,30.172,6223.632,0.0
4.534,3.798,109.466,3.821,2.199,2.921,2.221,3.861,279.086,20.469,2927.042,0.0
3.253,4.828,193.767,1.393,2.24,1.441,4.974,3.873,491.765,23.534,3211.302,0.804
4.999,3.784,98.149,2.947,2.239,5.184,4.346,3.049,208.677,18.331,925.327,1.072
2.601,3.411,339.246,1.067,4.052,3.974,2.349,3.458,2057.896,37.958,26291.822,0.268
2.319,3.051,177.496,3.663,4.689,3.236,4.082,3.494,428.78,22.954,4614.943,0.0
3.24,4.341,316.858,1.263,4.351,1.144,1.603,3.889,1904.461,36.975,14323.897,1.34
2.241,4.888,247.206,3.334,3.519,4.909,3.957,3.327,492.787,23.214,1064.998,0.536
3.676,4.36,230.273,2.336,2.096,2.697,2.76,3.036,882.78,28.939,14437.874,1.072
4.959,4.856,285.969,2.579,2.334,1.611,1.764,3.263,1018.577,30.263,19367.785,1.072
2.121,3.587,215.583,3.874,3.86,5.451,2.289,3.258,555.022,24.386,2837.858,0.0
2.026,3.03,139.311,1.8,2.44,2.103,2.888,3.678,650.621,27.281,3833.253,0.268
3.493,4.324,360.853,3.441,3.247,2.099,3.863,3.161,1164.207,31.041,5631.876,2.145
4.405,3.808,387.327,2.865,4.061,2.023,4.617,3.285,1525.155,34.175,11014.125,0.536
4.523,4.897,27.111,3.916,4.518,4.566,1.418,3.296,117.407,15.847,1472.134,3.753
3.896,3.131,379.078,2.781,4.017,1.291,4.91,3.046,1742.822,35.795,26115.802,1.072
2.173,3.021,161.878,3.69,2.392,2.8,4.095,3.361,271.273,19.346,1362.631,1.072
4.212,4.957,177.822,1.403,3.971,1.018,1.371,3.421,609.801,25.697,18453.318,2.681
2.074,4.681,178.602,3.833,2.482,3.221,1.099,3.213,206.015,18.572,2730.622,2.145
2.396,3.765,25.258,1.711,3.729,5.612,4.334,3.318,68.917,13.28,472.44,1.34
4.733,4.553,364.054,2.458,2.154,4.299,4.804,3.104,746.355,26.834,6601.843,1.072
3.183,4.944,48.528,3.651,4.741,2.554,1.84,3.369,304.107,20.869,968.797,0.804
4.053,4.394,120.142,3.548,3.233,3.437,2.575,3.302,390.795,22.762,3703.995,0.536
2.098,3.38,155.231,3.166,4.086,3.81,3.784,3.839,285.024,20.657,4912.464,0.0
3.118,4.956,246.478,3.454,3.565,5.265,4.652,3.117,225.871,18.392,2814.996,1.609
3.667,4.943,56.987,1.042,2.213,4.996,1.031,3.356,217.466,19.686,2418.319,0.804
4.965,4.672,50.397,1.009,2.299,2.788,4.343,3.763,222.449,19.494,1790.247,0.0
4.169,3.117,315.608,3.015,2.302,4.761,3.823,3.071,1717.632,35.285,5476.61,2.145
3.078,3.195,112.719,1.219,3.264,2.324,2.61,3.744,917.28,29.521,5203.342,0.0
4.591,3.996,222.918,1.884,2.731,4.683,4.479,3.299,571.79,24.613,2109.723,1.34
3.677,4.53,215.591,2.628,2.971,4.4,2.561,3.921,501.141,23.979,2550.507,1.072
2.114,3.076,310.647,3.823,3.795,5.912,1.047,3.774,598.106,26.854,11791.225,1.072
2.975,4.172,316.667,2.942,2.712,3.226,3.925,3.467,386.483,21.759,5378.607,1.609
3.919,3.088,219.752,1.528,2.155,3.505,2.966,3.262,821.868,29.527,3914.539,1.609
3.264,4.99,235.193,2.018,3.705,5.728,4.763,3.264,363.902,21.553,2389.803,3.217
4.049,4.538,36.006,1.246,2.861,2.116,3.789,3.966,282.778,21.511,548.863,1.072
3.157,4.738,43.657,2.542,2.931,3.182,3.099,3.796,287.593,20.869,1216.059,0.0
2.764,3.764,96.515,2.012,3.925,3.36,1.015,3.839,272.776,20.49,2109.782,1.072
4.976,4.986,185.516,3.444,3.087,3.82,2.812,3.899,1274.494,32.513,3437.14,0.0
4.716,3.721,152.814,2.24,2.965,2.315,3.952,3.496,552.454,25.012,7388.898,1.072
3.36,3.54,257.002,2.969,2.982,4.259,2.269,3.146,1037.283,30.943,7377.511,0.0
4.511,4.893,159.074,1.188,4.888,4.44,4.966,3.706,330.013,21.502,2120.922,1.072
4.359,3.644,202.635,2.946,3.818,3.571,2.932,3.561,680.885,26.373,3765.69,0.0
2.647,4.068,166.334,2.304,3.442,5.288,1.933,3.809,465.533,23.594,2463.602,0.0
2.568,4.798,203.281,3.509,2.357,1.713,1.637,3.545,446.653,24.354,2409.349,3.217
3.037,4.797,142.152,2.392,4.938,4.919,4.536,3.138,225.715,18.983,1687.459,0.536
4.838,4.385,376.933,2.375,4.374,2.257,2.007,3.948,1392.159,34.501,9286.624,2.145
2.635,4.227,79.284,1.456,3.71,3.25,1.939,3.026,442.133,23.427,6841.639,0.804
3.649,4.058,168.31,3.95,3.231,1.509,4.835,3.076,455.536,23.057,4319.932,0.536
3.18,3.325,352.441,3.988,3.72,4.788,3.421,3.577,1140.64,31.216,3250.538,1.072
3.794,3.474,181.983,1.458,3.636,5.554,4.303,3.738,837.066,28.026,3994.176,0.268
3.897,4.943,74.394,1.633,4.579,1.791,2.658,3.256,354.648,23.303,2943.281,1.34
4.281,4.529,177.855,3.594,2.481,1.806,2.912,3.936,447.824,23.302,4877.608,0.804
2.385,3.806,199.481,2.332,4.509,1.557,4.444,3.994,869.691,28.325,8768.668,1.072
3.841,3.617,207.974,1.014,4.215,4.118,4.429,3.134,668.731,26.041,3955.584,1.34
4.796,4.25,384.461,1.804,3.26,5.479,3.885,3.081,1169.658,31.025,6345.307,2.145
2.717,3.998,250.429,3.773,2.819,2.356,1.791,3.392,418.407,23.839,9286.142,1.877
3.218,4.45,355.394,1.164,3.452,3.091,2.381,3.119,518.604,24.214,18872.308,0.804
3.201,3.81,152.219,2.948,2.075,4.194,3.473,3.817,594.654,26.384,4974.141,0.0
4.139,4.199,53.468,2.903,2.227,3.411,4.336,3.812,153.354,16.848,306.898,0.0
2.262,4.62,186.383,2.948,2.884,5.721,1.45,3.948,584.862,24.578,2342.367,1.072
2.61,3.91,335.666,2.081,4.689,1.049,4.434,3.483,820.12,28.676,17387.12,0.0
2.604,4.257,311.537,2.512,3.722,1.251,4.265,3.563,824.969,28.278,11015.771,2.145
4.312,3.229,337.822,1.644,4.452,2.183,2.735,3.879,2373.479,40.292,36707.306,0.0
3.486,4.152,125.666,2.763,3.485,2.718,2.455,3.367,684.529,26.801,3088.982,0.0
2.834,3.437,369.454,1.151,4.196,1.506,3.677,3.688,1661.314,34.842,12806.602,0.536
4.35,4.952,113.872,3.365,2.024,4.9,3.749,3.136,224.843,19.378,1186.716,1.072
2.911,3.462,289.767,2.379,2.387,4.886,2.704,3.561,961.01,30.398,9804.893,0.0
4.96,3.769,85.355,1.917,2.557,3.347,1.058,3.079,569.439,26.419,3219.142,1.072
3.717,3.702,144.895,2.275,3.893,2.381,3.057,3.596,780.644,27.965,5708.689,0.0
2.511,3.284,195.636,1.516,4.146,1.947,1.953,3.002,1100.722,30.835,29104.436,0.804
3.274,4.195,375.395,3.512,3.405,2.536,2.584,3.405,2904.389,44.377,11740.357,0.0
3.839,3.219,370.049,1.33,3.728,1.774,4.26,3.404,1740.827,35.232,16691.271,0.536
3.189,3.893,389.675,2.074,2.282,2.802,3.742,3.102,1398.331,33.171,8331.301,0.0
2.29,3.295,268.27,2.326,3.537,1.001,2.708,3.045,870.821,28.932,17321.723,1.877
3.409,3.295,278.276,3.932,2.191,5.535,4.97,3.162,701.817,27.337,2158.852,1.072
3.189,4.672,332.231,1.425,4.382,1.76,1.669,3.471,3383.983,45.591,18262.499,1.072
3.903,4.431,327.249,1.294,2.408,2.527,1.701,3.994,1489.292,35.203,26696.156,2.145
2.929,3.512,249.456,2.914,3.674,1.136,4.047,3.138,1155.495,30.449,14492.32,0.0
4.891,4.18,153.803,2.08,4.965,5.7,4.419,3.95,722.852,26.911,4050.711,1.072
2.473,3.063,41.776,3.881,2.672,5.715,1.155,3.717,98.472,15.153,591.618,0.0
2.008,4.803,40.687,1.425,2.838,3.071,3.056,3.103,234.142,19.654,1628.079,1.34
2.54,3.795,102.969,3.768,2.532,5.386,3.232,3.868,165.588,17.262,3336.745,1.072
3.569,3.794,324.413,1.634,4.029,2.715,1.875,3.177,722.273,27.001,17516.711,1.877
4.797,3.851,96.435,2.417,4.239,5.156,4.054,3.239,231.897,19.133,1154.15,1.609
4.861,4.454,354.403,3.21,2.976,1.599,3.284,3.675,959.135,29.081,13309.322,2.145
3.927,4.91,60.791,1.272,3.201,2.858,2.679,3.952,187.998,17.629,1373.609,0.804
2.494,4.657,315.019,3.848,2.078,2.743,2.793,3.212,704.624,27.606,8585.898,0.536
3.705,3.328,128.778,3.62,2.625,4.075,2.596,3.29,650.568,25.994,4644.873,1.609
4.061,3.434,355.604,1.272,4.164,2.994,2.719,3.393,2107.339,38.798,18812.598,1.609
2.012,3.597,113.388,3.212,2.839,5.178,2.194,3.565,321.95,21.67,1254.54,0.536
4.404,3.001,253.455,1.087,2.008,5.195,3.991,3.982,855.296,27.926,2810.812,0.268
3.043,3.986,303.083,1.192,3.454,3.727,4.132,3.257,1285.489,33.11,18699.62,1.34
4.468,3.563,377.19,1.913,2.559,1.087,4.963,3.256,1044.066,30.765,16237.708,0.268
2.405,4.856,28.814,3.715,2.802,3.204,4.966,3.694,40.18,11.174,116.595,2.145
3.932,4.013,190.973,3.582,4.432,3.545,2.003,3.595,626.007,25.948,7647.395,0.0
3.698,3.261,69.235,3.303,3.655,3.496,2.818,3.056,267.534,19.922,793.805,0.0
3.369,3.109,241.845,3.346,3.819,1.774,3.841,3.094,491.924,23.393,4753.334,0.0
4.575,4.606,117.657,2.591,2.33,2.759,2.964,3.356,562.72,24.726,3138.347,1.072
3.934,4.476,214.809,3.052,4.655,5.078,2.893,3.374,522.286,24.915,7346.411,1.072
2.529,4.99,354.935,1.524,2.772,3.557,3.354,3.501,579.769,26.081,4777.017,2.145
3.649,4.945,175.885,3.234,2.845,1.04,4.22,3.811,388.885,22.232,5234.197,2.145
3.584,4.242,381.194,3.365,2.68,2.494,3.519,3.143,919.236,28.797,28994.796,1.609
4.045,3.552,385.591,3.407,3.14,5.866,3.492,3.4,753.238,26.668,5168.191,0.0
3.216,4.69,151.463,1.402,4.597,2.612,1.604,3.805,1329.653,34.615,13041.251,1.609
3.436,3.852,86.775,1.304,3.327,1.269,3.071,3.594,460.731,22.778,2452.295,0.268
3.029,4.49,308.121,3.111,2.566,5.811,3.258,3.811,278.027,20.38,1076.885,2.145
3.834,3.633,83.821,3.651,2.846,2.461,2.012,3.939,341.741,21.056,1697.954,0.0
3.829,3.941,311.592,3.568,2.057,2.248,3.345,3.171,663.879,25.998,6158.464,0.0
2.232,4.409,364.373,3.368,2.751,3.397,1.632,3.545,983.227,30.799,6081.66,0.0
4.581,4.98,210.537,2.176,2.986,2.221,4.721,3.706,523.617,24.853,4347.013,3.217
3.489,3.116,346.141,2.321,3.268,4.339,1.048,3.689,2048.957,39.913,13393.962,0.536
2.535,4.021,101.269,3.108,4.338,5.401,1.117,3.625,411.697,23.313,1269.237,1.609
4.647,4.769,294.291,3.215,2.035,4.973,1.914,3.543,753.365,28.232,2986.596,3.217
3.626,3.443,145.529,3.297,2.429,1.827,3.726,3.317,524.369,25.418,6782.86,1.609
2.6,4.626,79.205,2.537,2.066,5.968,2.793,3.983,337.918,21.886,481.316,1.072
2.682,4.321,331.833,1.336,3.823,4.539,2.431,3.552,563.658,25.929,9429.012,0.804
2.384,3.119,328.875,2.787,2.309,2.381,1.248,3.664,975.899,29.894,7304.555,0.804
3.127,3.142,197.047,3.612,3.422,1.158,3.672,3.332,1457.34,34.401,12704.308,0.0
4.155,3.177,112.212,1.262,4.178,4.901,3.452,3.991,411.101,23.445,1762.559,0.268
4.289,4.779,290.877,1.354,4.906,2.343,4.616,3.754,1029.081,29.642,7939.345,1.877
3.059,4.947,117.61,1.247,3.611,4.459,2.635,3.553,253.768,19.78,1949.595,0.804
4.973,3.76,380.425,2.656,2.61,1.742,2.997,3.644,880.585,28.553,10029.653,2.413
3.006,4.093,344.67,3.992,4.913,5.062,1.876,3.096,961.108,30.497,6217.443,1.072
3.549,3.397,274.296,2.519,3.856,1.094,4.276,3.489,1637.717,34.939,11006.364,0.0
4.761,3.659,93.51,2.806,4.533,1.412,3.997,3.129,397.933,22.821,5549.562,0.536
3.654,3.01,170.184,2.328,3.198,3.234,1.565,3.619,468.687,24.629,14179.128,1.609
3.37,4.65,221.368,2.44,4.313,1.504,1.602,3.378,574.405,25.044,11220.598,3.217
3.853,4.983,187.233,2.498,2.138,5.288,2.548,3.594,455.404,24.503,3194.392,2.145
2.518,4.489,222.147,3.207,2.56,3.24,4.124,3.157,417.133,22.729,3739.333,1.609
3.388,4.397,304.413,1.647,3.081,5.515,1.773,3.435,1781.98,37.534,6337.499,0.268
3.615,3.396,225.52,2.175,2.467,2.801,1.436,3.357,1111.759,31.49,6692.802,1.877
4.36,3.325,218.671,1.811,4.845,5.027,1.154,3.822,903.015,29.488,3676.51,0.268
