 ACAP, DOCU, FLEX, KLOC, PREC, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.586,1.956,4.228,353.146,4.367,2.556,3.413,3.732,1480.581,33.386,23321.706,0.536
3.826,4.762,2.147,382.549,2.97,2.537,1.513,3.072,2494.939,41.367,13518.229,0.804
3.921,1.862,4.603,298.891,1.428,2.069,2.893,3.175,1208.927,31.992,25277.166,1.072
3.269,3.07,1.532,215.816,4.949,3.905,4.17,3.137,1488.536,33.677,23983.878,0.804
4.594,2.503,1.198,381.001,2.999,5.688,1.716,3.689,1240.709,32.88,9975.71,0.0
3.969,3.618,4.575,171.927,3.257,4.699,3.991,3.019,429.237,22.274,1351.118,0.0
4.953,2.423,1.775,358.368,3.303,2.32,2.63,3.144,1847.274,36.179,11693.956,0.268
3.952,2.708,4.848,153.827,3.041,5.985,2.568,3.8,924.036,29.036,3960.497,1.072
4.859,4.862,3.867,384.33,4.201,4.062,4.579,3.548,2056.274,36.131,5457.899,0.0
3.064,3.817,1.731,293.232,4.722,4.131,1.132,3.439,1590.271,35.15,15543.198,0.536
3.193,2.374,3.119,125.685,1.658,5.405,4.051,3.699,584.952,24.867,3567.596,0.536
4.908,2.696,4.43,170.074,2.589,3.765,1.751,3.604,1032.632,30.301,6349.427,1.609
4.172,3.043,3.991,23.08,1.15,4.378,3.914,3.826,153.917,16.747,573.338,0.804
3.073,3.786,4.124,277.19,1.009,5.946,3.04,3.936,1355.893,33.554,5590.529,0.0
3.54,2.602,3.806,311.845,2.878,1.69,1.804,3.868,1972.1,36.329,12792.303,0.536
3.425,4.025,1.814,204.785,3.494,3.65,2.112,3.985,1591.146,36.063,12832.593,0.268
4.072,4.674,2.399,202.968,2.595,1.397,1.166,3.847,1984.679,37.95,8505.473,0.536
3.604,1.496,1.867,36.12,4.981,1.762,2.078,3.011,151.576,16.629,720.384,0.268
3.745,1.7,2.418,19.613,1.88,3.441,4.49,3.562,131.295,16.386,609.916,0.536
4.971,1.552,2.403,82.691,2.516,4.585,3.527,3.909,290.756,20.812,4265.156,0.0
4.405,2.991,1.806,207.606,2.716,3.977,3.229,3.473,884.215,28.874,3981.449,0.0
4.109,3.44,2.236,68.455,2.844,2.019,2.081,3.987,637.274,27.474,5458.356,0.0
3.2,4.088,4.98,137.259,3.732,5.529,3.939,3.06,670.81,25.585,2640.038,0.268
4.088,2.663,3.19,403.104,1.33,1.403,1.404,3.432,2667.683,42.484,13643.9,1.072
3.037,1.977,4.158,194.046,2.692,3.325,4.785,3.778,672.068,26.475,5170.831,0.0
3.038,2.642,2.945,232.06,1.296,1.878,1.796,3.751,2445.086,41.641,17868.892,0.804
4.221,3.693,3.026,303.535,2.198,4.428,2.191,3.726,1370.799,34.149,5812.023,0.0
3.42,2.169,4.046,390.559,2.506,2.766,4.017,3.978,1135.912,31.026,10467.54,0.0
3.74,1.345,4.469,158.838,3.427,2.389,4.832,3.607,814.122,26.59,4470.252,0.536
3.591,1.657,3.363,46.29,2.175,5.745,2.913,3.893,542.703,26.237,4460.185,1.072
4.303,1.081,1.262,342.546,2.249,1.152,3.028,3.569,868.723,28.941,16337.435,0.536
4.303,3.226,1.731,232.903,3.637,5.791,3.327,3.241,855.893,28.073,3748.645,0.0
4.723,2.104,4.784,365.119,2.503,5.991,3.617,3.699,747.419,27.312,7373.154,0.536
4.693,2.323,4.717,52.017,3.554,4.558,2.389,3.052,243.692,19.602,923.567,0.0
3.263,3.428,2.949,257.374,3.309,5.277,2.928,3.378,812.726,28.446,4677.533,0.0
3.871,3.965,1.295,101.532,1.571,5.35,3.395,3.652,1172.554,32.761,4295.989,0.268
3.996,1.029,3.718,100.807,1.632,4.313,2.22,3.507,313.196,21.168,2752.677,0.0
4.198,1.741,4.576,342.336,1.865,3.496,3.763,3.277,1103.607,30.678,10179.573,0.536
3.899,4.262,1.897,264.026,1.685,2.108,4.151,3.741,3523.461,45.814,34818.699,0.536
4.325,3.021,4.522,360.398,4.893,1.375,4.177,3.218,1443.823,31.856,11689.388,0.0
4.249,1.549,4.525,268.586,3.246,5.086,3.732,3.199,658.8,26.699,3019.226,0.0
4.446,1.234,1.803,332.611,2.088,1.968,3.125,3.842,1868.379,37.433,17022.814,0.0
4.695,4.499,3.548,97.161,3.058,4.896,2.905,3.54,819.734,29.242,1917.51,1.34
3.217,3.729,3.311,385.667,2.539,5.333,2.886,3.201,947.103,30.025,2571.141,0.0
4.061,4.296,3.142,29.08,2.973,2.753,3.607,3.919,99.893,14.602,430.383,0.536
3.801,1.761,3.962,186.82,2.608,4.705,1.34,3.62,537.106,25.054,4316.221,0.536
4.152,1.365,4.192,115.369,3.913,2.511,4.982,3.77,266.551,19.538,1684.5,0.0
4.477,3.749,3.393,58.275,3.56,5.02,1.472,3.097,102.683,15.002,317.685,0.0
3.063,4.797,4.618,216.506,1.133,1.293,2.728,3.598,2826.554,41.685,16322.629,0.268
4.168,4.836,2.685,95.439,3.837,4.55,4.49,3.78,591.459,25.415,1359.359,0.0
3.893,4.579,4.169,226.428,4.826,1.902,4.748,3.451,564.208,23.805,4246.932,0.0
4.047,4.238,1.92,199.245,3.617,4.322,2.962,3.488,519.023,24.891,3944.198,0.0
4.726,3.647,4.16,71.87,4.258,4.307,4.515,3.92,362.501,21.292,954.201,0.268
3.476,2.94,1.43,354.29,4.801,4.923,1.217,3.641,1074.617,31.199,9778.31,0.0
4.386,2.951,4.163,187.985,3.945,4.455,3.828,3.138,683.162,26.142,5115.065,0.268
4.541,4.948,1.319,122.197,2.235,4.702,1.434,3.761,544.364,26.987,4937.746,1.609
4.834,1.958,4.876,217.366,1.185,3.514,1.4,3.258,912.56,29.456,16618.697,0.0
3.735,4.235,2.346,222.163,3.346,4.429,4.874,3.568,1475.373,33.871,3996.91,0.536
4.061,4.657,2.398,264.445,2.361,3.625,1.288,3.298,1945.485,38.114,6840.319,0.268
4.939,4.233,1.266,217.446,3.223,1.668,2.161,3.453,3009.238,44.801,7320.453,1.34
4.564,2.048,3.116,362.925,1.646,3.128,3.206,3.162,1630.534,35.173,11131.379,0.268
4.475,2.479,1.298,403.818,1.364,1.532,1.042,3.063,1994.759,39.869,38800.062,2.145
4.014,4.532,2.939,155.457,3.987,4.387,1.681,3.7,1612.228,35.579,5368.373,0.268
3.475,4.982,1.106,112.045,2.472,2.535,4.184,3.946,647.361,26.39,2340.133,0.0
3.662,2.42,1.273,271.002,2.89,2.664,3.149,3.345,3227.543,44.748,15749.161,0.0
4.72,1.856,3.101,102.366,2.62,4.544,1.9,3.541,428.962,23.562,3184.503,0.0
3.808,2.711,2.561,100.614,2.746,2.004,1.046,3.656,993.854,30.956,11859.2,0.268
3.225,3.145,1.007,344.47,1.902,4.237,1.569,3.216,2694.612,45.078,14529.385,0.536
4.969,4.877,2.469,265.022,4.901,5.625,4.67,3.699,822.957,27.841,3540.523,0.0
4.997,4.482,4.828,67.207,1.336,3.116,2.388,3.413,815.993,29.435,4998.418,1.34
4.745,2.179,3.444,394.722,4.449,2.508,1.641,3.985,1724.202,35.778,33283.505,0.268
4.951,1.243,1.831,40.037,2.679,2.001,2.56,3.297,210.948,18.911,1175.471,0.0
4.565,3.78,4.217,146.212,4.142,1.482,2.675,3.747,2307.553,38.265,28459.294,1.609
4.965,3.32,1.959,19.911,4.286,2.529,3.942,3.41,110.219,15.184,618.14,0.536
3.78,4.132,1.079,8.354,1.856,1.346,1.547,3.111,106.607,15.575,351.032,0.536
3.566,4.319,4.65,276.169,2.544,1.839,4.635,3.677,3233.829,42.773,19207.774,0.536
4.589,1.451,3.429,232.606,1.786,1.436,1.805,3.743,624.985,26.225,9522.135,1.072
4.532,1.146,1.58,85.528,2.186,2.988,1.29,3.236,789.396,29.826,7467.425,1.877
4.596,3.237,3.694,196.683,1.745,3.972,1.312,3.718,2255.56,39.385,29455.472,1.877
3.784,1.998,1.995,100.233,3.811,1.109,4.899,3.298,549.712,25.012,6078.861,0.0
3.994,4.566,2.795,13.211,2.543,5.847,3.567,3.801,40.993,11.277,65.247,0.0
4.306,3.413,1.038,255.931,2.209,5.002,2.836,3.043,966.656,30.738,4572.092,0.0
3.398,1.975,4.408,254.666,4.031,5.578,2.465,3.49,451.582,23.239,3547.1,0.0
4.622,2.175,4.313,277.843,1.52,3.409,2.475,3.158,1736.245,36.332,18644.716,1.072
3.713,4.103,1.626,404.172,2.384,3.073,4.716,3.28,4053.194,47.869,23810.276,0.268
4.495,1.276,2.105,307.89,2.394,5.909,1.82,3.428,1844.482,37.633,11917.829,0.0
3.158,4.897,4.322,204.694,4.367,2.406,2.74,3.745,1785.193,35.611,5077.244,0.0
4.4,2.038,4.961,140.225,3.654,2.338,3.512,3.42,853.844,27.829,3246.95,0.268
4.563,2.465,4.023,327.901,3.058,5.849,4.868,3.992,780.033,27.107,1285.469,0.0
3.812,2.635,2.258,203.89,1.687,4.457,3.262,3.422,1022.768,31.262,6261.192,0.0
4.372,1.166,4.138,335.635,3.775,2.289,2.516,3.726,1509.471,34.099,18441.015,0.268
3.668,4.98,3.465,27.032,3.963,4.117,4.546,3.321,201.053,17.875,1047.402,0.536
4.658,2.013,2.988,415.171,4.254,3.268,4.673,3.255,1952.383,35.33,16585.752,0.804
3.493,4.394,2.287,208.361,2.876,4.269,3.922,3.975,774.866,27.315,2492.553,0.0
3.378,2.801,1.496,342.302,2.184,5.506,3.729,3.023,1880.116,36.821,11490.643,0.268
3.663,1.242,3.502,247.843,1.116,3.754,3.899,3.296,886.443,29.696,13810.809,0.0
3.057,2.721,3.343,215.064,3.13,2.432,3.392,3.55,1398.279,32.444,9163.634,0.0
3.848,4.019,2.026,117.833,3.469,2.625,2.836,3.556,1045.724,31.026,3770.59,0.268
4.338,2.086,3.889,194.09,4.945,2.753,3.094,3.877,743.392,26.551,2756.909,0.268
4.681,4.803,1.807,54.307,3.457,3.517,4.354,3.999,540.329,24.483,1879.471,0.0
3.029,3.029,1.103,405.666,4.051,5.662,4.639,3.128,1031.987,30.82,3373.783,0.0
4.082,1.413,1.232,25.071,4.667,2.105,4.023,3.991,202.404,18.753,629.055,0.0
3.489,2.616,4.33,168.529,1.253,2.494,2.361,3.517,1758.422,37.377,22951.082,0.0
3.878,1.838,1.25,80.042,2.716,2.018,3.79,3.817,1145.752,32.332,8446.458,0.0
4.434,4.621,4.3,26.533,3.329,2.695,2.596,3.879,184.126,17.758,611.896,0.0
3.386,1.287,3.981,83.407,2.715,2.517,1.223,3.176,689.527,27.745,14539.861,1.877
4.504,1.994,4.193,198.914,3.745,5.481,1.331,3.268,769.217,27.724,7662.729,0.0
3.76,3.217,4.881,306.834,2.479,3.36,2.369,3.282,1235.995,31.947,16282.783,0.0
4.152,2.062,2.883,176.715,3.283,3.655,1.031,3.837,595.37,26.117,3100.215,0.0
3.803,2.907,1.92,50.284,2.559,3.274,3.452,3.276,168.229,17.428,668.484,0.0
3.557,1.612,2.343,282.762,1.095,4.284,4.337,3.106,841.216,28.675,4702.55,0.0
3.59,3.458,3.415,16.153,1.641,2.415,4.003,3.109,83.428,13.896,303.296,0.0
4.885,2.403,2.38,12.868,4.381,5.241,1.334,3.761,36.507,10.847,109.509,0.0
3.168,3.829,4.199,90.367,1.963,3.432,4.441,3.52,624.721,25.568,2120.158,0.0
4.803,1.428,1.497,210.219,4.58,4.215,3.313,3.618,529.38,24.899,4967.618,0.0
4.055,3.398,4.989,257.058,2.487,5.944,3.867,3.974,522.886,24.004,1934.644,0.0
4.294,3.176,1.73,370.931,1.963,2.894,3.099,3.487,720.052,28.118,5031.11,0.0
3.282,1.357,2.092,19.01,1.921,3.364,1.889,3.705,135.5,16.898,2031.657,0.804
4.04,1.459,2.053,365.318,1.955,2.563,1.026,3.359,1769.535,38.649,31768.757,0.268
4.768,1.897,4.785,288.717,3.702,3.491,3.178,3.604,1183.791,30.735,13935.688,0.0
4.505,2.57,2.11,317.571,1.886,5.035,4.761,3.081,896.723,28.705,4129.815,0.0
3.964,3.917,4.043,78.063,1.0,5.789,2.857,3.878,454.415,23.773,1467.281,0.0
3.427,2.368,2.067,207.73,1.33,4.032,4.935,3.164,1927.808,37.167,17918.317,0.0
3.724,1.926,4.194,251.291,1.612,4.546,4.376,3.452,1125.64,30.754,3370.205,0.0
3.333,4.261,4.634,140.275,1.477,4.359,4.424,3.928,809.0,27.572,2658.482,0.536
4.024,3.556,2.104,173.353,4.587,5.901,2.275,3.383,975.491,30.057,2311.879,0.268
3.806,2.871,3.083,304.788,4.918,4.089,4.793,3.91,2328.267,36.726,8515.574,0.268
3.101,4.222,2.913,200.243,2.894,3.985,3.875,3.592,1909.892,36.867,23147.264,0.804
4.5,3.87,3.306,120.889,4.061,3.999,2.782,3.453,712.586,26.215,3811.88,0.0
3.336,1.187,4.118,30.058,1.029,5.727,2.661,3.564,139.94,16.365,662.41,0.0
3.174,2.606,2.555,360.662,1.057,5.289,4.562,3.996,2164.226,38.588,4465.135,0.0
3.566,3.515,4.115,21.837,2.748,2.264,3.225,3.904,296.028,20.458,1205.832,0.268
4.588,4.884,3.876,243.702,3.055,2.252,2.694,3.933,1361.675,32.402,4243.812,1.34
4.301,3.463,1.129,367.755,2.281,5.791,4.476,3.593,1114.761,31.325,6564.277,0.536
3.646,4.232,4.943,236.512,3.183,3.914,1.435,3.319,3142.863,43.41,32319.959,1.877
4.419,2.945,4.711,264.792,2.835,2.101,3.185,3.032,1568.569,33.617,20838.825,0.268
3.239,3.129,2.914,319.8,3.034,3.646,3.873,3.724,533.699,23.83,2277.714,0.0
3.113,1.704,4.945,256.311,3.467,2.239,2.754,3.791,920.21,28.803,8853.07,0.0
4.832,3.661,1.879,233.06,2.053,2.913,1.637,3.651,1460.615,34.578,6021.025,0.268
3.365,3.792,2.499,151.475,3.706,3.717,2.652,3.809,1103.841,30.425,5575.112,1.34
3.109,2.584,2.171,243.368,4.246,4.424,2.285,3.036,1058.169,30.766,5082.073,0.0
3.398,1.993,2.752,90.591,3.014,4.114,2.778,3.284,645.905,26.184,2162.203,1.072
3.713,3.424,4.735,128.977,2.679,1.348,4.131,3.193,1414.24,32.583,5161.483,0.0
3.916,4.1,1.611,41.607,3.729,3.187,4.382,3.4,281.007,20.547,1042.795,0.0
3.007,4.933,2.532,64.521,4.505,4.116,2.39,3.816,586.869,25.741,1183.8,0.0
3.652,4.833,4.147,409.691,3.352,3.625,3.363,3.357,1422.915,33.451,9899.074,0.536
3.111,3.194,1.35,154.021,4.517,1.743,2.155,3.603,955.654,29.892,4155.667,0.268
3.895,3.497,1.058,388.84,4.449,1.358,1.147,3.165,2450.246,39.531,16361.918,0.536
3.867,4.357,3.44,364.583,3.781,4.813,4.86,3.195,1948.806,35.864,6709.119,0.536
3.082,4.694,3.809,213.934,3.604,3.831,4.827,3.61,1954.778,35.267,6708.731,0.536
3.631,3.512,2.261,331.652,4.058,2.118,1.8,3.793,1913.305,38.058,9154.105,1.877
4.717,2.084,3.944,357.982,2.886,5.101,1.098,3.342,703.557,26.933,5415.783,0.0
3.725,2.915,4.838,222.903,2.226,5.905,3.415,3.184,700.219,25.912,4040.635,0.0
4.782,3.918,1.268,135.131,2.595,4.342,1.347,3.061,370.915,23.126,4539.017,0.0
3.025,1.533,1.997,280.051,1.037,5.247,2.864,3.245,1647.395,38.003,15234.62,1.072
3.499,4.472,2.615,186.694,2.696,4.886,2.206,3.029,869.718,29.404,2677.714,0.0
4.504,3.354,2.799,260.238,3.776,5.347,4.207,3.005,535.453,24.703,2121.867,0.0
4.45,3.159,2.502,280.305,3.265,1.425,4.569,3.002,1724.216,35.877,17733.373,0.804
4.341,1.435,3.641,140.845,3.768,3.055,2.994,3.428,857.777,27.892,12456.436,0.0
3.218,2.763,4.614,287.856,1.522,1.133,1.768,3.686,4181.037,47.128,61078.203,2.145
4.929,1.114,3.962,35.345,1.895,2.053,1.625,3.424,257.743,20.432,3175.143,0.804
3.963,1.776,3.453,133.507,4.188,3.071,2.652,3.002,724.205,27.301,4825.411,1.072
3.28,4.877,3.834,333.919,1.625,2.916,4.03,3.956,3253.98,42.854,13808.661,0.0
3.642,1.618,1.287,57.463,4.01,5.503,2.777,3.689,284.399,20.478,1226.839,0.0
4.55,2.755,1.077,410.599,3.822,1.895,2.464,3.527,1968.364,38.588,14446.183,0.268
3.825,4.498,2.165,383.577,4.583,1.278,3.636,3.206,3226.548,41.752,20697.928,0.0
3.738,4.105,4.718,329.827,1.939,4.869,1.644,3.576,1127.562,30.953,4837.324,0.0
3.817,4.598,1.138,220.512,3.449,1.405,1.485,3.375,2792.538,43.949,10524.766,1.072
4.488,1.637,1.482,87.107,1.096,1.909,3.386,3.752,538.17,25.8,4326.966,0.268
4.9,1.862,3.622,276.92,3.824,1.471,4.928,3.92,946.791,28.218,11600.86,0.0
3.255,2.119,4.148,291.05,2.979,5.04,4.772,3.417,859.445,28.424,3675.928,0.0
3.085,4.664,3.371,233.714,3.641,4.157,1.809,3.516,1059.375,30.827,3454.615,0.536
3.128,2.657,1.218,323.902,4.76,2.013,1.308,3.698,4108.922,47.056,20541.956,2.145
4.381,4.547,2.203,302.872,1.075,3.306,4.079,3.614,2590.3,39.108,12250.894,0.0
3.49,3.896,2.231,311.271,3.762,3.123,1.96,3.593,1345.509,33.186,11299.589,0.0
4.246,2.873,3.802,122.632,4.464,1.35,1.315,3.639,1256.816,32.127,6919.267,1.072
3.033,4.211,3.999,69.993,2.538,3.679,3.029,3.525,314.226,21.221,1214.105,0.0
3.696,1.798,3.209,381.398,3.156,1.46,3.918,3.7,3106.656,42.982,45112.594,0.804
3.601,3.607,3.737,91.115,4.712,2.693,3.434,3.413,638.892,25.667,2966.97,0.804
3.318,4.087,1.45,79.852,2.249,2.589,4.489,3.907,847.102,30.023,3709.01,0.536
4.192,2.642,4.635,186.769,4.257,4.486,2.399,3.655,1049.433,29.388,4087.874,1.072
3.53,2.189,3.632,324.627,4.467,4.345,1.343,3.966,1888.353,36.475,13921.734,0.268
3.063,1.357,4.298,268.756,1.42,3.691,2.744,3.66,1108.836,30.778,14279.537,0.0
3.488,2.457,3.86,146.988,3.984,4.288,2.839,3.107,472.382,23.855,1516.143,1.072
4.687,2.689,1.222,345.454,3.062,3.626,3.959,3.387,1234.674,32.528,15547.718,0.536
4.366,2.47,2.922,261.126,2.339,5.995,1.538,3.436,1020.537,31.307,6137.161,0.0
4.092,2.802,1.706,343.708,2.361,5.621,4.335,3.969,1053.437,31.015,3834.315,0.536
4.229,2.851,1.025,178.584,4.177,2.262,3.723,3.018,1295.345,32.907,11384.728,0.268
4.39,3.606,1.893,295.766,3.042,2.585,3.868,3.019,1471.99,33.764,6571.542,0.0
3.29,4.276,3.89,375.523,4.987,5.885,4.356,3.953,1731.487,34.537,3054.805,0.0
4.774,3.535,3.609,347.782,2.423,3.674,1.678,3.095,1371.154,34.086,6469.139,0.0
3.935,1.253,1.758,135.668,2.818,2.811,1.069,3.742,1065.072,31.595,4812.969,0.268
3.804,3.469,4.802,17.777,4.484,1.979,1.793,3.918,132.339,15.999,810.958,0.536
4.201,4.899,4.08,152.81,2.688,4.906,1.195,3.21,1337.511,33.79,7875.103,1.877
3.326,1.761,4.292,328.861,4.332,1.038,1.138,3.917,1791.266,36.315,14488.266,0.536
4.528,4.302,3.816,278.657,2.25,5.59,3.161,3.64,488.256,23.932,2345.266,0.0
3.8,3.002,1.815,250.799,3.583,4.949,1.669,3.526,1163.934,31.357,6663.952,0.268
4.226,3.519,4.353,218.723,4.028,2.689,3.41,3.892,1007.821,28.786,4634.755,0.0
4.338,3.136,2.85,200.101,4.653,2.357,2.793,3.116,1363.44,32.114,11843.977,0.268
3.013,4.08,4.166,11.101,1.074,3.511,1.218,3.532,89.584,14.515,673.416,1.609
4.814,3.397,1.23,269.495,4.356,2.697,4.89,3.083,813.676,27.338,6096.136,0.268
4.673,1.444,1.433,415.675,2.254,3.464,3.66,3.672,1749.425,36.109,12621.337,0.0
3.927,3.249,3.741,307.543,4.777,3.273,3.16,3.597,1303.593,31.992,11885.738,0.0
3.54,3.534,2.7,129.024,4.344,2.404,3.351,3.326,875.526,28.446,4357.526,0.0
3.221,2.223,3.817,260.005,3.806,3.84,2.441,3.994,1540.419,34.287,35453.198,0.268
4.474,3.506,1.554,204.311,4.01,2.993,4.445,3.124,899.232,28.51,2361.347,0.0
4.947,4.497,3.223,115.275,1.544,2.149,4.591,3.287,763.201,28.156,2761.45,0.536
4.095,1.221,4.413,44.335,1.47,4.001,4.207,3.634,201.085,18.104,1176.852,0.0
4.893,1.693,1.561,300.066,1.212,3.671,3.815,3.753,1410.136,34.177,11276.096,0.536
4.393,2.667,1.134,338.584,1.595,3.011,4.388,3.975,1953.363,39.503,16150.373,0.0
4.5,3.548,2.276,300.851,2.422,2.437,2.948,3.176,2578.859,40.27,14072.771,0.268
3.75,1.067,1.877,242.479,3.113,3.164,1.736,3.655,656.078,27.586,2873.335,0.0
4.345,3.938,4.588,324.147,1.422,3.611,1.843,3.518,1776.762,36.251,26562.522,1.609
4.894,3.41,2.882,209.298,1.113,4.986,4.647,3.168,1417.571,33.655,14069.768,0.536
4.537,1.633,2.563,85.895,4.151,1.883,2.189,3.5,324.44,21.719,5759.243,0.268
3.984,3.711,3.964,329.574,4.101,4.3,4.321,3.029,1912.346,35.348,6064.316,0.536
4.574,1.515,1.479,22.113,3.831,1.897,2.714,3.252,213.849,19.078,3815.026,0.268
4.846,2.763,3.759,370.336,1.364,4.007,3.93,3.956,556.714,25.113,5983.416,0.0
4.463,2.402,3.459,32.547,1.371,3.492,1.328,3.582,132.084,16.747,1023.638,0.804
3.99,4.671,4.108,385.892,2.125,4.165,1.225,3.646,1540.692,35.882,7384.245,0.0
3.073,3.783,2.77,209.785,3.903,3.783,3.163,3.035,1317.886,33.159,4747.298,0.0
4.203,2.606,4.844,70.788,2.438,5.908,2.232,3.883,153.889,16.685,661.764,1.072
4.98,4.615,1.214,375.727,1.009,5.641,1.502,3.922,958.468,31.017,5382.715,0.536
4.234,3.357,4.176,311.95,2.49,1.997,3.104,3.225,1882.28,35.716,9045.884,0.268
3.656,3.705,4.788,17.773,2.272,5.574,4.981,3.922,86.833,14.223,152.79,0.536
4.677,3.223,4.712,272.182,1.185,5.045,1.738,3.386,688.294,27.279,1864.45,0.536
4.689,2.662,2.667,135.457,4.219,2.764,3.826,3.115,470.74,23.209,3765.279,0.0
3.755,3.96,3.57,163.697,2.948,3.543,3.048,3.829,1588.154,34.408,8467.989,0.536
4.807,1.316,2.064,342.445,2.728,4.911,2.69,3.796,844.798,29.401,5094.711,0.0
3.741,4.813,1.697,402.093,1.484,5.969,1.675,3.975,2179.877,39.337,10904.209,0.536
3.281,2.866,2.278,192.628,3.251,2.34,1.518,3.946,1441.331,34.069,9156.076,0.536
4.554,3.459,4.731,17.228,4.226,1.813,1.019,3.218,216.674,18.804,1311.106,2.413
4.744,4.641,3.494,27.148,1.943,4.424,2.94,3.776,101.188,15.05,294.557,0.0
3.295,1.23,3.492,76.186,1.001,2.4,2.729,3.961,473.533,24.567,7058.387,0.268
3.218,3.523,1.768,275.532,4.993,2.098,3.177,3.572,1152.169,30.713,10848.735,0.536
3.326,2.264,4.958,126.668,1.871,2.324,1.67,3.192,665.889,26.826,5451.255,1.877
3.182,3.241,1.296,350.393,3.535,1.643,4.614,3.629,2134.135,37.548,14641.486,0.0
4.927,4.004,2.901,344.459,1.994,2.853,3.359,3.179,2976.329,42.294,15074.703,0.0
4.727,4.688,3.382,190.711,2.241,3.481,2.033,3.652,952.855,30.779,6095.67,0.0
4.689,2.654,4.529,42.67,3.039,4.134,2.719,3.664,185.975,17.625,896.271,0.0
4.596,2.286,1.945,290.278,4.71,5.575,3.804,3.136,829.748,27.299,3898.677,0.0
4.875,2.829,2.519,55.107,4.281,5.909,3.45,3.158,100.76,14.593,574.097,0.0
3.393,3.368,2.984,227.827,3.939,1.491,4.387,3.497,1160.702,30.96,10746.439,0.536
3.473,3.124,4.037,400.58,3.19,1.365,4.79,3.289,2467.04,37.648,17791.526,0.536
4.821,3.464,3.172,33.856,4.029,3.647,1.94,3.321,76.966,13.769,537.089,0.0
4.907,2.937,1.495,24.377,4.422,5.074,3.662,3.818,67.144,13.099,295.404,0.0
4.596,1.337,1.462,416.231,4.848,2.219,4.457,3.803,1729.762,33.725,8272.612,0.268
3.632,4.131,3.349,9.015,2.916,5.834,2.35,3.304,48.023,12.081,165.111,0.0
3.916,1.497,3.705,15.952,2.066,4.273,4.144,3.784,76.1,13.852,476.462,0.268
3.457,2.773,1.613,163.906,3.147,2.854,1.027,3.672,585.393,26.606,3175.713,0.268
3.796,3.985,2.839,199.759,2.964,2.047,3.728,3.545,2866.361,41.893,10736.377,0.0
4.761,1.483,1.465,93.861,1.759,3.808,1.82,3.097,392.511,23.663,3146.558,0.536
4.976,2.409,2.229,231.621,2.353,1.628,4.314,3.037,811.867,28.2,8368.667,0.536
4.59,3.673,4.159,379.362,2.943,1.994,1.452,3.01,3403.939,43.717,26107.955,2.145
3.297,1.843,4.036,361.963,4.044,4.989,3.542,3.174,1581.769,33.642,12651.603,0.268
3.946,1.841,3.778,305.113,2.317,5.54,1.26,3.643,876.774,29.663,9460.917,0.804
4.689,4.418,4.397,116.397,3.947,5.969,4.025,3.336,288.358,19.75,541.544,0.0
3.317,2.976,4.346,301.562,3.418,1.778,2.506,3.991,3057.444,41.172,39503.204,1.34
3.711,2.152,3.075,96.583,3.782,1.258,3.749,3.385,446.923,23.569,5716.209,0.0
4.329,3.953,4.838,286.318,1.38,5.364,4.015,3.763,1639.102,34.283,7696.427,0.0
4.275,1.981,4.933,376.685,4.734,5.275,4.089,3.731,826.499,27.283,6918.81,0.0
3.647,3.128,1.903,239.895,2.074,1.667,1.658,3.042,3353.177,45.84,9101.708,0.536
4.801,2.489,1.14,343.317,3.118,3.548,1.22,3.797,2185.778,39.947,6712.254,1.877
4.862,4.168,1.632,34.523,2.227,2.075,2.625,3.043,313.339,22.016,1684.283,0.0
3.554,2.015,2.237,376.913,4.474,1.093,2.717,3.349,2762.93,40.174,14894.789,0.268
3.154,4.335,4.471,74.999,2.199,4.159,1.19,3.185,784.219,28.364,3663.664,1.877
4.018,3.333,4.34,59.22,3.057,2.332,2.87,3.945,448.545,23.44,4718.611,1.072
4.557,2.74,3.96,26.323,2.735,4.461,3.109,3.5,115.939,15.632,634.692,0.0
4.623,4.829,2.464,16.317,1.494,4.938,3.688,3.601,35.254,11.113,162.8,0.0
3.725,2.873,2.782,56.608,1.987,3.694,3.418,3.731,502.58,24.496,3595.887,0.268
4.912,1.491,3.615,393.09,4.84,5.871,1.86,3.353,634.507,25.309,2379.772,1.609
3.069,1.94,1.444,136.052,2.007,1.29,4.16,3.258,1216.462,33.86,15369.005,0.0
4.263,1.214,4.845,327.406,3.755,5.271,4.149,3.716,482.517,23.417,5489.933,0.0
3.902,3.921,3.516,51.393,1.879,1.017,1.133,3.273,558.742,25.123,3918.293,1.34
4.218,1.538,1.476,384.116,3.286,4.303,4.696,3.53,1030.325,29.329,2084.404,0.0
3.97,1.149,3.364,180.921,4.401,1.617,1.216,3.625,1546.77,35.324,42083.909,2.145
4.888,4.692,4.212,157.606,4.735,2.21,3.443,3.631,874.88,28.515,8874.04,0.536
3.319,1.095,1.49,229.321,4.959,3.36,3.314,3.644,618.061,25.425,3449.45,0.0
4.527,1.346,1.657,137.743,3.555,3.694,4.811,3.432,524.686,24.626,2508.53,0.0
3.881,3.11,3.549,69.333,1.996,5.023,3.24,3.545,414.674,23.053,1130.324,0.0
3.352,2.037,4.808,134.694,3.85,5.388,3.394,3.148,423.27,22.323,2777.888,0.268
4.572,3.395,4.145,31.14,3.089,3.831,3.166,3.23,190.724,17.914,740.776,0.536
