N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
90,squared_error,2,4.75,14,0.0,119.04,-12.12
170,squared_error,1,9.5,11,0.0,119.76,-12.41
160,poisson,8,7.25,18,0.0,119.58,-12.34
70,poisson,17,0.5,13,0.0,120.48,-12.68
10,absolute_error,7,4.25,16,0.0,110.0,-7.69
20,absolute_error,20,2.25,4,83.33333333,0.0,0.0
100,poisson,11,3.0,15,0.0,121.27,-12.98
90,absolute_error,4,7.25,12,83.33333333,0.0,0.0
30,poisson,9,6.25,8,0.0,121.33,-13.01
130,poisson,4,9.75,7,0.0,120.77,-12.8
130,absolute_error,14,10.0,5,83.33333333,0.0,0.0
10,squared_error,19,6.5,2,0.0,122.67,-13.49
130,absolute_error,8,9.5,13,0.0,100.77,-0.75
130,squared_error,4,1.75,8,0.0,120.21,-12.58
160,squared_error,18,7.75,19,0.0,119.54,-12.32
80,poisson,10,5.25,6,0.0,121.83,-13.19
140,poisson,2,8.0,3,0.0,118.95,-12.08
40,squared_error,9,1.0,11,0.0,119.33,-12.24
70,poisson,4,8.5,1,0.0,118.95,-12.08
130,poisson,11,9.5,18,0.0,120.82,-12.82
70,poisson,6,5.0,17,0.0,120.48,-12.68
190,absolute_error,1,5.5,5,0.0,100.53,-0.52
190,squared_error,17,6.0,13,0.0,120.25,-12.6
10,poisson,12,3.0,5,0.0,120.67,-12.76
120,poisson,6,5.5,16,0.0,120.72,-12.78
90,absolute_error,16,9.5,7,83.33333333,0.0,0.0
130,squared_error,17,5.75,17,0.0,119.38,-12.26
200,squared_error,10,8.0,2,0.0,119.33,-12.24
50,squared_error,9,2.5,18,0.0,120.27,-12.6
170,squared_error,13,8.0,5,0.0,120.12,-12.55
130,squared_error,8,0.5,4,0.0,119.64,-12.36
50,squared_error,17,8.75,3,0.0,121.73,-13.16
10,poisson,11,4.25,1,0.0,121.33,-13.01
120,squared_error,6,1.75,5,0.0,118.89,-12.06
40,absolute_error,8,8.75,19,83.33333333,0.0,0.0
10,poisson,16,0.0,4,0.0,119.33,-12.24
120,poisson,14,3.25,5,0.0,119.17,-12.17
10,squared_error,18,2.0,4,0.0,115.33,-10.5
170,poisson,3,5.25,5,0.0,120.43,-12.67
200,squared_error,7,0.0,1,0.0,120.1,-12.54
120,squared_error,2,5.5,18,0.0,120.44,-12.67
90,poisson,16,2.5,3,0.0,119.78,-12.41
110,poisson,4,4.75,6,0.0,120.48,-12.69
180,absolute_error,18,0.75,2,83.33333333,0.0,0.0
20,absolute_error,16,8.5,2,83.33333333,0.0,0.0
90,squared_error,5,8.0,3,0.0,119.93,-12.47
200,absolute_error,18,2.5,6,0.0,100.5,-0.49
120,poisson,12,6.75,15,0.0,118.56,-11.92
110,squared_error,3,4.0,1,0.0,121.15,-12.94
40,absolute_error,5,5.0,8,83.33333333,0.0,0.0
20,poisson,20,3.5,13,0.0,119.67,-12.37
80,poisson,5,1.0,4,0.0,119.33,-12.24
140,poisson,8,3.0,17,0.0,120.86,-12.83
160,poisson,4,9.25,9,0.0,119.75,-12.4
10,absolute_error,18,5.25,4,83.33333333,0.0,0.0
140,poisson,4,0.0,7,0.0,123.25,-14.1
20,absolute_error,12,7.5,14,83.33333333,0.0,0.0
170,poisson,12,6.25,10,0.0,119.76,-12.41
10,squared_error,12,6.25,2,0.0,112.67,-9.18
40,absolute_error,16,5.75,6,83.33333333,0.0,0.0
140,poisson,11,5.25,4,0.0,120.19,-12.57
30,absolute_error,4,2.5,12,83.33333333,0.0,0.0
180,squared_error,6,7.5,2,0.0,118.7,-11.98
70,squared_error,10,5.5,9,0.0,120.29,-12.61
170,poisson,19,2.75,6,0.0,119.88,-12.45
120,poisson,4,3.75,9,0.0,119.22,-12.19
150,absolute_error,13,1.0,17,83.33333333,0.0,0.0
10,squared_error,3,5.0,15,0.0,119.33,-12.24
100,poisson,4,4.75,14,0.0,121.13,-12.93
130,absolute_error,3,0.5,10,83.33333333,0.0,0.0
90,poisson,18,0.0,17,0.0,120.07,-12.53
70,absolute_error,20,0.5,4,83.33333333,0.0,0.0
170,poisson,14,5.0,20,0.0,121.06,-12.91
30,squared_error,9,4.25,17,0.0,120.0,-12.5
20,squared_error,1,9.0,1,0.0,120.0,-12.5
130,squared_error,2,7.0,11,0.0,120.46,-12.68
70,absolute_error,3,8.0,17,83.33333333,0.0,0.0
70,absolute_error,9,9.0,7,83.33333333,0.0,0.0
80,absolute_error,10,4.25,1,83.33333333,0.0,0.0
90,absolute_error,9,8.0,18,83.33333333,0.0,0.0
160,squared_error,18,3.0,14,0.0,119.25,-12.2
110,absolute_error,13,4.75,2,83.33333333,0.0,0.0
140,squared_error,1,10.0,17,0.0,121.38,-13.03
190,poisson,4,5.0,13,0.0,118.98,-12.09
70,squared_error,14,7.25,11,0.0,119.52,-12.31
50,poisson,11,8.0,9,0.0,120.27,-12.6
190,absolute_error,14,9.5,5,83.33333333,0.0,0.0
140,poisson,20,8.5,15,0.0,119.33,-12.24
60,squared_error,10,7.0,19,0.0,120.22,-12.59
70,squared_error,11,6.75,16,0.0,120.48,-12.68
10,absolute_error,5,6.25,17,83.33333333,0.0,0.0
60,squared_error,3,2.75,8,0.0,117.78,-11.59
140,squared_error,3,3.25,20,0.0,120.1,-12.54
190,squared_error,20,1.0,1,0.0,119.4,-12.26
30,absolute_error,5,5.0,18,83.33333333,0.0,0.0
110,absolute_error,16,9.75,13,0.0,100.91,-0.88
170,absolute_error,18,0.25,12,0.0,100.59,-0.58
20,squared_error,10,9.5,4,0.0,116.0,-10.81
200,absolute_error,7,3.25,2,83.33333333,0.0,0.0
190,absolute_error,7,6.0,5,0.0,100.53,-0.52
140,absolute_error,18,3.25,17,0.0,101.43,-1.37
200,squared_error,19,4.5,18,0.0,120.77,-12.8
60,poisson,17,5.25,8,0.0,119.89,-12.46
200,absolute_error,16,0.0,10,83.33333333,0.0,0.0
30,poisson,2,6.0,19,0.0,119.56,-12.32
90,poisson,11,0.0,14,0.0,118.37,-11.84
10,poisson,4,2.75,7,0.0,121.33,-13.01
170,absolute_error,10,6.5,20,83.33333333,0.0,0.0
130,absolute_error,19,10.0,17,83.33333333,0.0,0.0
190,absolute_error,6,7.5,15,0.0,100.53,-0.52
170,squared_error,5,9.5,10,0.0,120.12,-12.55
130,poisson,19,4.75,3,0.0,120.51,-12.7
60,squared_error,18,6.25,4,0.0,121.0,-12.88
20,poisson,16,9.75,18,0.0,122.33,-13.37
110,squared_error,4,4.5,13,0.0,119.33,-12.24
150,poisson,4,8.75,5,0.0,119.51,-12.31
100,squared_error,5,10.0,13,0.0,120.47,-12.68
80,absolute_error,17,0.25,2,83.33333333,0.0,0.0
60,squared_error,14,2.75,9,0.0,120.22,-12.59
120,poisson,1,10.0,4,0.0,119.67,-12.37
120,absolute_error,9,7.5,11,83.33333333,0.0,0.0
120,poisson,8,0.75,13,0.0,120.28,-12.61
110,poisson,1,1.25,3,0.0,119.33,-12.24
180,squared_error,12,0.5,9,0.0,119.63,-12.35
100,poisson,6,0.25,5,0.0,120.4,-12.66
70,poisson,20,0.25,20,0.0,120.95,-12.87
110,absolute_error,6,2.75,14,0.0,100.91,-0.88
160,absolute_error,17,3.75,6,0.0,100.63,-0.61
70,poisson,2,1.5,4,0.0,118.76,-12.0
190,squared_error,6,4.5,1,0.0,119.54,-12.32
70,poisson,7,8.5,6,0.0,119.33,-12.24
140,absolute_error,12,7.75,13,83.33333333,0.0,0.0
30,absolute_error,7,0.75,19,83.33333333,0.0,0.0
160,absolute_error,14,4.0,14,0.0,101.25,-1.2
90,absolute_error,3,9.75,6,0.0,101.11,-1.08
10,absolute_error,4,6.75,13,83.33333333,0.0,0.0
20,absolute_error,7,1.25,16,83.33333333,0.0,0.0
180,absolute_error,19,5.75,10,0.0,101.11,-1.08
10,squared_error,9,0.5,13,0.0,126.0,-14.61
110,poisson,11,4.25,14,0.0,119.94,-12.48
170,squared_error,16,7.25,7,0.0,120.59,-12.73
80,poisson,7,7.25,18,0.0,118.83,-12.03
30,absolute_error,15,0.5,2,83.33333333,0.0,0.0
60,squared_error,16,0.25,7,0.0,118.56,-11.92
200,poisson,20,5.5,14,0.0,119.4,-12.26
180,squared_error,12,5.0,1,0.0,120.04,-12.51
170,squared_error,11,1.5,19,0.0,119.06,-12.13
140,poisson,1,0.5,13,0.0,121.0,-12.88
170,squared_error,1,2.75,13,0.0,121.29,-12.99
80,squared_error,13,7.5,15,0.0,121.17,-12.95
110,absolute_error,20,10.0,4,0.0,100.91,-0.88
110,poisson,17,1.25,8,0.0,122.42,-13.41
130,poisson,19,3.5,7,0.0,120.41,-12.66
110,squared_error,19,2.0,19,0.0,118.24,-11.79
120,absolute_error,4,8.5,3,83.33333333,0.0,0.0
170,absolute_error,20,6.5,16,83.33333333,0.0,0.0
10,poisson,7,6.5,15,0.0,122.67,-13.49
190,absolute_error,18,3.75,17,83.33333333,0.0,0.0
60,squared_error,19,9.25,16,0.0,119.0,-12.1
130,poisson,2,3.25,10,0.0,120.36,-12.64
110,squared_error,8,8.75,3,0.0,119.82,-12.43
130,squared_error,17,5.0,9,0.0,119.23,-12.2
170,poisson,4,2.25,20,0.0,120.63,-12.74
80,squared_error,20,1.5,19,0.0,121.42,-13.04
50,squared_error,18,1.0,12,0.0,121.47,-13.06
180,absolute_error,12,8.75,12,0.0,101.11,-1.08
110,squared_error,7,6.25,9,0.0,118.67,-11.97
150,poisson,18,9.5,10,0.0,119.96,-12.48
140,poisson,3,6.75,5,0.0,121.43,-13.04
50,absolute_error,8,4.5,12,83.33333333,0.0,0.0
80,absolute_error,14,4.5,10,83.33333333,0.0,0.0
90,squared_error,7,2.75,8,0.0,119.48,-12.3
130,poisson,8,3.0,8,0.0,119.03,-12.11
40,absolute_error,16,2.5,18,83.33333333,0.0,0.0
120,squared_error,14,1.5,16,0.0,120.83,-12.82
150,absolute_error,19,7.25,14,0.0,100.67,-0.65
80,squared_error,16,4.5,13,0.0,121.08,-12.91
80,poisson,10,5.25,16,0.0,121.58,-13.1
90,poisson,2,6.5,12,0.0,119.19,-12.18
190,poisson,10,3.25,10,0.0,120.14,-12.55
120,poisson,3,2.5,3,0.0,119.06,-12.12
170,absolute_error,15,5.0,16,83.33333333,0.0,0.0
30,poisson,19,9.5,12,0.0,119.56,-12.32
10,absolute_error,19,2.0,1,83.33333333,0.0,0.0
80,absolute_error,8,7.75,17,83.33333333,0.0,0.0
90,squared_error,12,5.25,7,0.0,118.59,-11.94
140,squared_error,19,5.0,2,0.0,118.57,-11.93
10,absolute_error,3,6.25,15,83.33333333,0.0,0.0
60,squared_error,3,8.25,10,0.0,120.44,-12.67
40,squared_error,16,5.0,12,0.0,119.33,-12.24
70,poisson,14,5.75,2,0.0,120.0,-12.5
100,squared_error,14,0.75,15,0.0,121.2,-12.96
90,poisson,2,1.0,12,0.0,121.85,-13.2
40,squared_error,6,6.0,19,0.0,118.33,-11.83
120,absolute_error,3,0.75,19,0.0,101.67,-1.59
170,squared_error,13,0.25,19,0.0,119.88,-12.45
30,poisson,19,6.0,14,0.0,120.89,-12.84
130,absolute_error,17,3.75,15,83.33333333,0.0,0.0
150,poisson,2,7.0,12,0.0,121.42,-13.04
170,absolute_error,20,4.5,18,0.0,101.76,-1.68
90,poisson,13,0.75,15,0.0,120.0,-12.5
110,squared_error,9,9.5,20,0.0,119.39,-12.26
170,squared_error,19,10.0,4,0.0,120.43,-12.67
10,poisson,17,9.25,17,0.0,120.67,-12.76
150,squared_error,2,4.75,13,0.0,117.78,-11.59
40,squared_error,1,4.25,16,0.0,122.83,-13.55
140,absolute_error,19,9.0,11,83.33333333,0.0,0.0
140,squared_error,20,2.0,8,0.0,119.67,-12.37
110,poisson,10,2.25,13,0.0,120.06,-12.52
140,absolute_error,1,8.75,14,83.33333333,0.0,0.0
130,poisson,4,10.0,1,0.0,121.03,-12.89
120,squared_error,7,1.75,14,0.0,119.94,-12.48
170,poisson,14,3.25,16,0.0,120.47,-12.68
40,squared_error,10,4.5,6,0.0,119.83,-12.43
120,poisson,1,9.25,20,0.0,118.61,-11.94
140,poisson,10,6.0,12,0.0,120.24,-12.59
190,absolute_error,9,0.75,18,83.33333333,0.0,0.0
130,poisson,13,6.5,18,0.0,119.79,-12.42
110,absolute_error,8,9.75,6,83.33333333,0.0,0.0
160,squared_error,5,2.75,6,0.0,119.33,-12.24
90,absolute_error,2,3.75,2,83.33333333,0.0,0.0
130,squared_error,16,6.5,11,0.0,120.21,-12.58
10,absolute_error,6,5.0,17,83.33333333,0.0,0.0
190,poisson,6,8.25,3,0.0,120.74,-12.78
170,squared_error,13,1.5,6,0.0,119.84,-12.44
190,poisson,12,6.25,10,0.0,119.93,-12.47
90,absolute_error,18,4.25,12,0.0,101.11,-1.08
80,squared_error,14,7.5,2,0.0,119.42,-12.27
30,squared_error,5,5.75,20,0.0,121.33,-13.01
60,squared_error,11,4.0,13,0.0,118.11,-11.74
80,squared_error,15,7.25,13,0.0,120.83,-12.82
20,absolute_error,12,5.0,10,83.33333333,0.0,0.0
70,squared_error,10,8.5,6,0.0,121.05,-12.9
60,poisson,2,0.5,8,0.0,120.89,-12.84
170,squared_error,11,1.5,20,0.0,119.57,-12.33
100,squared_error,11,3.75,1,0.0,121.6,-13.11
130,squared_error,2,10.0,20,0.0,120.41,-12.66
90,poisson,14,8.5,5,0.0,121.63,-13.12
180,absolute_error,15,1.75,3,83.33333333,0.0,0.0
90,poisson,8,9.5,17,0.0,118.67,-11.97
50,absolute_error,16,2.25,17,83.33333333,0.0,0.0
120,absolute_error,4,9.5,10,83.33333333,0.0,0.0
50,squared_error,13,4.25,6,0.0,121.6,-13.11
30,absolute_error,14,3.0,1,0.0,103.33,-3.03
20,absolute_error,12,9.75,7,83.33333333,0.0,0.0
200,absolute_error,3,8.25,18,0.0,101.0,-0.97
100,poisson,5,4.25,1,0.0,118.27,-11.8
20,absolute_error,7,4.75,14,83.33333333,0.0,0.0
70,absolute_error,4,10.0,19,83.33333333,0.0,0.0
30,absolute_error,17,6.5,12,83.33333333,0.0,0.0
40,absolute_error,14,9.0,3,0.0,102.5,-2.33
70,absolute_error,9,1.5,9,83.33333333,0.0,0.0
90,absolute_error,12,3.25,14,83.33333333,0.0,0.0
110,squared_error,3,3.75,6,0.0,119.76,-12.4
130,poisson,4,0.75,16,0.0,118.72,-11.99
110,squared_error,12,0.75,2,0.0,121.21,-12.96
70,absolute_error,1,8.5,6,83.33333333,0.0,0.0
110,poisson,11,4.0,12,0.0,118.79,-12.02
150,poisson,3,1.0,19,0.0,120.31,-12.62
90,poisson,16,1.5,8,0.0,118.96,-12.09
120,squared_error,13,7.75,13,0.0,119.5,-12.3
190,absolute_error,20,3.25,7,83.33333333,0.0,0.0
190,squared_error,8,7.75,3,0.0,119.65,-12.36
30,squared_error,20,6.5,9,0.0,119.33,-12.24
40,poisson,15,4.5,5,0.0,115.5,-10.58
90,absolute_error,9,2.75,2,83.33333333,0.0,0.0
170,absolute_error,1,3.25,7,0.0,101.18,-1.14
120,squared_error,3,9.0,11,0.0,119.22,-12.19
70,poisson,7,5.75,18,0.0,118.1,-11.73
30,squared_error,9,1.0,8,0.0,118.44,-11.87
130,squared_error,19,5.0,12,0.0,120.1,-12.54
60,squared_error,15,4.5,3,0.0,119.33,-12.24
150,poisson,9,6.75,12,0.0,120.89,-12.84
130,absolute_error,8,7.25,13,83.33333333,0.0,0.0
30,absolute_error,13,7.5,11,83.33333333,0.0,0.0
60,absolute_error,1,2.0,1,0.0,101.67,-1.59
160,poisson,15,3.5,16,0.0,120.54,-12.71
190,absolute_error,10,9.25,6,83.33333333,0.0,0.0
200,poisson,9,7.25,2,0.0,120.07,-12.53
160,squared_error,14,7.75,13,0.0,119.71,-12.39
50,absolute_error,17,4.0,17,83.33333333,0.0,0.0
190,squared_error,14,7.5,11,0.0,119.86,-12.45
180,poisson,20,1.25,7,0.0,119.22,-12.19
90,poisson,2,8.75,12,0.0,121.78,-13.17
200,squared_error,2,8.75,17,0.0,121.63,-13.12
80,squared_error,10,0.5,11,0.0,121.42,-13.04
20,poisson,17,7.0,5,0.0,120.0,-12.5
40,poisson,16,5.5,2,0.0,120.83,-12.82
40,absolute_error,1,3.5,16,0.0,105.0,-4.35
160,squared_error,12,5.25,2,0.0,120.0,-12.5
10,squared_error,9,4.75,8,0.0,119.33,-12.24
30,poisson,8,1.5,10,0.0,122.0,-13.25
30,absolute_error,8,4.5,6,83.33333333,0.0,0.0
100,absolute_error,18,8.5,13,83.33333333,0.0,0.0
90,squared_error,8,6.0,4,0.0,119.78,-12.41
30,squared_error,1,7.75,11,0.0,120.67,-12.76
80,poisson,9,2.75,19,0.0,119.92,-12.47
120,poisson,15,8.0,14,0.0,119.44,-12.28
150,poisson,5,4.0,5,0.0,119.29,-12.22
80,absolute_error,16,5.75,17,83.33333333,0.0,0.0
120,squared_error,17,6.5,19,0.0,120.44,-12.67
40,squared_error,19,1.5,20,0.0,120.33,-12.63
180,absolute_error,19,2.5,2,0.0,100.56,-0.55
170,absolute_error,3,7.25,15,0.0,100.59,-0.58
130,absolute_error,2,4.25,8,83.33333333,0.0,0.0
130,squared_error,14,8.5,20,0.0,120.31,-12.62
200,poisson,1,0.5,10,0.0,120.27,-12.6
170,squared_error,16,3.5,4,0.0,120.27,-12.61
80,absolute_error,3,4.5,5,83.33333333,0.0,0.0
70,absolute_error,11,6.75,3,0.0,101.43,-1.37
70,absolute_error,15,0.75,5,83.33333333,0.0,0.0
10,absolute_error,1,6.5,15,83.33333333,0.0,0.0
40,squared_error,11,0.75,2,0.0,122.5,-13.43
100,squared_error,7,5.5,14,0.0,120.4,-12.66
40,squared_error,5,8.25,9,0.0,119.67,-12.37
130,squared_error,15,9.0,9,0.0,119.85,-12.44
80,absolute_error,16,9.25,20,83.33333333,0.0,0.0
80,poisson,11,3.75,17,0.0,120.58,-12.73
180,absolute_error,16,6.25,11,83.33333333,0.0,0.0
200,poisson,18,9.0,19,0.0,119.07,-12.13
80,absolute_error,4,0.75,16,0.0,101.25,-1.2
170,squared_error,11,4.25,2,0.0,121.18,-12.95
170,absolute_error,7,10.0,13,83.33333333,0.0,0.0
140,absolute_error,10,6.5,18,0.0,100.71,-0.7
200,squared_error,17,2.0,1,0.0,118.97,-12.09
40,squared_error,8,2.25,17,0.0,120.17,-12.56
180,absolute_error,17,7.5,20,83.33333333,0.0,0.0
190,squared_error,12,8.75,18,0.0,119.4,-12.26
80,poisson,10,0.0,10,0.0,119.17,-12.17
170,absolute_error,18,7.5,18,83.33333333,0.0,0.0
40,squared_error,9,7.25,3,0.0,121.67,-13.13
150,squared_error,15,5.5,13,0.0,120.62,-12.74
200,poisson,18,9.75,17,0.0,119.67,-12.37
70,poisson,10,6.0,10,0.0,118.57,-11.93
70,poisson,6,7.25,5,0.0,121.9,-13.22
200,poisson,16,3.5,19,0.0,120.17,-12.56
60,poisson,9,7.5,13,0.0,120.67,-12.76
120,absolute_error,16,7.5,4,83.33333333,0.0,0.0
70,poisson,17,8.75,13,0.0,120.48,-12.68
170,squared_error,6,3.0,18,0.0,120.67,-12.76
180,absolute_error,12,9.5,17,0.0,100.56,-0.55
30,absolute_error,13,6.0,11,83.33333333,0.0,0.0
130,poisson,5,9.0,14,0.0,119.79,-12.42
20,absolute_error,16,1.0,10,83.33333333,0.0,0.0
30,absolute_error,3,7.5,2,83.33333333,0.0,0.0
40,poisson,5,5.5,10,0.0,120.33,-12.63
190,absolute_error,5,4.75,1,83.33333333,0.0,0.0
150,poisson,6,7.0,17,0.0,119.82,-12.43
80,squared_error,4,7.5,16,0.0,118.0,-11.69
40,squared_error,11,5.75,14,0.0,120.83,-12.82
150,absolute_error,3,2.5,5,0.0,101.33,-1.28
130,absolute_error,9,1.25,15,83.33333333,0.0,0.0
20,squared_error,16,1.75,7,0.0,122.0,-13.25
50,squared_error,5,3.75,7,0.0,119.33,-12.24
140,squared_error,11,1.25,17,0.0,120.29,-12.61
190,absolute_error,16,4.25,16,0.0,100.53,-0.52
50,absolute_error,14,8.25,2,83.33333333,0.0,0.0
170,absolute_error,2,1.75,16,83.33333333,0.0,0.0
110,poisson,14,5.0,10,0.0,119.03,-12.11
110,poisson,12,1.25,15,0.0,120.48,-12.69
10,poisson,10,2.0,11,0.0,121.33,-13.01
50,poisson,2,5.25,3,0.0,120.13,-12.55
60,absolute_error,20,2.25,2,0.0,101.67,-1.59
160,squared_error,6,3.0,12,0.0,119.46,-12.29
120,squared_error,19,8.0,14,0.0,119.5,-12.3
190,poisson,4,9.5,4,0.0,118.98,-12.09
200,absolute_error,20,3.75,11,83.33333333,0.0,0.0
120,poisson,2,4.5,16,0.0,121.5,-13.07
10,squared_error,19,7.75,13,0.0,125.33,-14.39
150,squared_error,6,5.25,8,0.0,118.67,-11.97
180,absolute_error,20,5.5,7,83.33333333,0.0,0.0
20,squared_error,18,2.5,9,0.0,120.0,-12.5
70,squared_error,13,5.0,5,0.0,121.24,-12.97
100,absolute_error,14,4.75,1,0.0,101.0,-0.97
170,poisson,16,9.75,1,0.0,119.33,-12.24
140,squared_error,6,7.0,7,0.0,120.19,-12.57
90,poisson,1,0.75,16,0.0,118.74,-12.0
80,squared_error,4,5.25,6,0.0,119.92,-12.47
60,squared_error,15,8.5,11,0.0,120.22,-12.59
120,squared_error,15,6.75,19,0.0,122.17,-13.31
10,absolute_error,16,5.75,11,83.33333333,0.0,0.0
50,absolute_error,19,9.5,5,83.33333333,0.0,0.0
160,poisson,12,6.5,2,0.0,118.5,-11.9
180,squared_error,1,1.75,15,0.0,120.19,-12.57
100,poisson,2,5.25,8,0.0,118.93,-12.07
10,poisson,12,8.0,6,0.0,120.0,-12.5
180,squared_error,1,5.25,13,0.0,120.33,-12.63
110,squared_error,14,4.0,15,0.0,119.76,-12.4
120,absolute_error,19,7.0,4,0.0,100.83,-0.81
130,absolute_error,19,0.5,20,83.33333333,0.0,0.0
180,poisson,19,9.75,12,0.0,121.19,-12.95
30,poisson,13,7.25,9,0.0,116.89,-11.21
120,poisson,2,1.75,10,0.0,120.0,-12.5
30,absolute_error,7,1.75,18,83.33333333,0.0,0.0
120,poisson,4,2.75,6,0.0,120.78,-12.8
80,squared_error,8,10.0,10,0.0,121.5,-13.07
20,poisson,14,7.25,13,0.0,118.67,-11.97
20,poisson,11,4.75,18,0.0,120.0,-12.5
40,absolute_error,18,4.25,9,0.0,102.5,-2.33
150,absolute_error,16,5.0,7,83.33333333,0.0,0.0
150,squared_error,16,9.5,18,0.0,118.58,-11.93
200,absolute_error,4,3.75,8,0.0,100.5,-0.49
170,squared_error,6,4.0,11,0.0,118.67,-11.97
50,squared_error,1,3.0,18,0.0,117.6,-11.52
160,squared_error,11,1.75,16,0.0,120.12,-12.55
190,absolute_error,17,7.75,19,83.33333333,0.0,0.0
170,squared_error,15,0.25,16,0.0,120.39,-12.65
180,poisson,16,6.5,3,0.0,119.7,-12.38
140,squared_error,8,4.5,18,0.0,120.33,-12.63
100,poisson,17,4.5,5,0.0,117.8,-11.6
70,poisson,7,1.5,11,0.0,120.67,-12.76
180,poisson,12,1.5,8,0.0,120.78,-12.8
30,poisson,8,3.0,14,0.0,120.44,-12.67
30,squared_error,2,1.75,6,0.0,121.78,-13.17
200,squared_error,17,0.25,1,0.0,121.47,-13.06
50,poisson,13,5.25,6,0.0,120.0,-12.5
80,poisson,10,2.5,17,0.0,119.17,-12.17
180,poisson,18,5.75,13,0.0,120.26,-12.6
20,poisson,15,7.25,4,0.0,118.0,-11.69
50,squared_error,19,7.25,9,0.0,120.8,-12.81
40,poisson,3,2.25,11,0.0,122.33,-13.37
80,poisson,16,9.5,11,0.0,120.25,-12.6
140,absolute_error,9,2.5,14,83.33333333,0.0,0.0
150,poisson,11,0.0,20,0.0,119.87,-12.45
170,squared_error,16,0.5,1,0.0,120.47,-12.68
80,squared_error,9,4.25,20,0.0,119.08,-12.14
120,absolute_error,4,0.25,8,0.0,102.5,-2.33
140,absolute_error,16,6.25,7,83.33333333,0.0,0.0
20,squared_error,19,8.25,5,0.0,120.33,-12.63
90,squared_error,1,6.5,2,0.0,120.67,-12.76
70,poisson,2,6.5,20,0.0,118.38,-11.85
60,poisson,20,7.5,11,0.0,119.22,-12.19
80,squared_error,13,2.5,8,0.0,119.17,-12.17
100,absolute_error,6,5.0,17,83.33333333,0.0,0.0
130,poisson,18,0.75,18,0.0,119.85,-12.44
160,absolute_error,2,0.5,7,83.33333333,0.0,0.0
150,squared_error,10,1.25,9,0.0,119.69,-12.38
180,squared_error,5,8.25,4,0.0,119.85,-12.44
200,squared_error,6,7.75,13,0.0,120.47,-12.68
30,poisson,6,7.75,1,0.0,120.67,-12.76
100,squared_error,12,5.0,9,0.0,119.47,-12.29
120,absolute_error,7,9.5,6,0.0,101.67,-1.59
170,absolute_error,15,6.0,11,83.33333333,0.0,0.0
150,squared_error,11,4.5,10,0.0,120.71,-12.77
200,absolute_error,6,9.75,7,83.33333333,0.0,0.0
110,squared_error,5,1.5,5,0.0,119.52,-12.31
90,absolute_error,12,9.5,5,83.33333333,0.0,0.0
20,absolute_error,18,5.75,20,83.33333333,0.0,0.0
50,squared_error,13,2.25,4,0.0,117.33,-11.4
90,squared_error,16,2.25,10,0.0,119.56,-12.32
50,squared_error,6,6.5,1,0.0,118.27,-11.8
130,squared_error,2,5.5,15,0.0,120.56,-12.72
170,squared_error,11,4.0,2,0.0,119.76,-12.41
40,poisson,10,5.0,13,0.0,120.33,-12.63
150,poisson,3,5.0,16,0.0,119.42,-12.27
190,poisson,8,1.5,2,0.0,120.77,-12.8
80,squared_error,16,3.25,6,0.0,121.42,-13.04
70,poisson,16,7.75,20,0.0,120.38,-12.65
170,squared_error,2,2.0,6,0.0,121.45,-13.05
180,absolute_error,9,2.0,19,0.0,101.11,-1.08
50,poisson,10,1.25,20,0.0,119.47,-12.29
30,squared_error,19,5.5,17,0.0,117.78,-11.59
200,squared_error,7,9.0,16,0.0,119.53,-12.32
140,absolute_error,20,1.0,3,83.33333333,0.0,0.0
50,squared_error,20,9.75,9,0.0,118.93,-12.07
120,absolute_error,12,4.5,15,83.33333333,0.0,0.0
80,poisson,8,0.5,1,0.0,121.17,-12.95
130,poisson,4,1.25,12,0.0,120.21,-12.58
150,poisson,9,4.25,20,0.0,119.69,-12.38
60,absolute_error,17,7.25,12,83.33333333,0.0,0.0
60,squared_error,20,7.5,17,0.0,119.44,-12.28
120,poisson,4,8.75,18,0.0,119.89,-12.46
180,squared_error,2,5.5,8,0.0,118.81,-12.03
140,absolute_error,20,1.25,8,0.0,100.71,-0.7
80,absolute_error,6,0.5,18,83.33333333,0.0,0.0
10,absolute_error,12,7.0,14,83.33333333,0.0,0.0
170,squared_error,10,1.0,16,0.0,120.67,-12.76
200,squared_error,15,5.25,14,0.0,119.9,-12.46
60,poisson,8,1.5,19,0.0,121.44,-13.05
90,absolute_error,15,8.5,14,83.33333333,0.0,0.0
50,poisson,10,0.25,17,0.0,118.53,-11.91
30,poisson,3,6.0,10,0.0,118.89,-12.06
200,absolute_error,6,9.25,1,0.0,100.5,-0.49
90,squared_error,19,3.5,12,0.0,118.81,-12.03
40,absolute_error,7,4.5,16,83.33333333,0.0,0.0
30,absolute_error,13,8.0,2,83.33333333,0.0,0.0
170,squared_error,13,5.0,14,0.0,119.76,-12.41
60,poisson,8,2.25,8,0.0,121.44,-13.05
150,squared_error,16,4.25,18,0.0,120.31,-12.62
80,poisson,19,1.25,19,0.0,121.08,-12.91
50,poisson,5,4.75,12,0.0,119.87,-12.45
20,squared_error,15,6.25,17,0.0,120.33,-12.63
60,squared_error,17,3.0,13,0.0,119.22,-12.19
140,poisson,16,2.5,10,0.0,119.52,-12.31
