N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
190,squared_error,12,4.25,19,25.0,74.1,7.42
200,squared_error,7,6.0,12,25.0,72.37,7.95
130,poisson,1,8.25,5,25.0,72.87,7.8
10,absolute_error,8,4.5,5,37.5,100.0,0.0
150,absolute_error,14,9.75,9,37.5,100.0,0.0
120,squared_error,18,7.25,16,0.0,76.01,6.84
200,absolute_error,15,2.25,2,37.5,100.0,0.0
50,absolute_error,17,5.25,17,37.5,100.0,0.0
110,squared_error,18,2.5,1,25.0,74.34,7.34
180,absolute_error,9,8.75,9,37.5,100.0,0.0
140,squared_error,2,6.5,13,25.0,72.4,8.95
30,squared_error,5,0.5,7,25.0,72.62,5.47
150,absolute_error,5,5.25,8,37.5,100.0,0.0
90,poisson,20,8.0,19,25.0,74.05,7.43
30,absolute_error,10,4.5,10,37.5,100.0,0.0
190,squared_error,10,2.0,3,0.0,75.55,6.97
140,squared_error,4,2.0,19,25.0,71.97,8.03
90,squared_error,7,3.25,1,25.0,71.03,8.37
100,poisson,6,7.25,9,25.0,74.87,7.18
60,poisson,19,0.0,19,0.0,75.73,6.92
100,squared_error,13,1.25,12,0.0,75.46,7.0
80,poisson,18,3.0,18,25.0,73.99,7.45
110,absolute_error,16,3.25,20,37.5,100.0,0.0
30,poisson,7,1.25,19,0.0,75.66,6.94
30,absolute_error,13,8.75,10,37.5,100.0,0.0
70,squared_error,8,2.25,6,25.0,72.18,8.01
100,poisson,6,1.75,2,25.0,72.65,7.87
60,absolute_error,2,0.75,3,37.5,100.0,0.0
180,poisson,13,6.75,5,25.0,74.59,7.27
130,absolute_error,2,6.5,15,37.5,100.0,0.0
120,absolute_error,12,2.75,15,37.5,100.0,0.0
190,absolute_error,11,9.5,8,37.5,100.0,0.0
50,squared_error,19,4.75,18,0.0,77.41,6.41
190,poisson,10,3.75,13,25.0,72.02,8.06
100,squared_error,13,10.0,18,25.0,74.08,7.43
80,squared_error,4,8.25,20,25.0,70.04,8.68
190,squared_error,3,1.25,17,25.0,70.47,11.33
30,squared_error,7,6.0,15,25.0,63.3,10.85
120,poisson,9,1.5,8,0.0,75.24,7.07
150,squared_error,10,1.25,6,25.0,73.0,7.76
40,poisson,17,6.0,20,25.0,73.03,7.75
10,squared_error,1,3.5,4,0.0,72.28,19.98
170,poisson,19,6.0,8,25.0,74.26,7.37
200,poisson,1,1.25,15,0.0,75.15,10.29
130,squared_error,2,8.75,4,0.0,75.13,7.1
30,poisson,7,4.75,15,0.0,76.75,6.61
70,poisson,18,8.5,1,25.0,74.62,7.26
80,squared_error,18,6.75,13,25.0,74.45,7.31
90,absolute_error,14,6.0,12,37.5,100.0,0.0
180,absolute_error,6,5.25,19,0.0,99.54,0.12
130,absolute_error,15,3.75,20,0.0,99.68,0.09
180,absolute_error,12,6.0,19,37.5,100.0,0.0
80,poisson,18,8.5,3,25.0,71.24,8.3
80,poisson,10,4.25,15,25.0,72.4,7.95
20,absolute_error,19,4.75,17,37.5,100.0,0.0
170,poisson,1,10.0,18,0.0,75.74,6.92
90,poisson,14,1.25,8,25.0,73.78,7.52
160,squared_error,16,10.0,11,25.0,73.71,7.54
100,poisson,4,6.0,11,25.0,74.17,7.4
20,poisson,10,4.0,11,25.0,69.63,8.81
110,squared_error,8,6.0,3,25.0,73.74,7.53
100,poisson,9,0.75,7,25.0,73.46,7.61
10,absolute_error,12,2.5,10,37.5,100.0,0.0
50,poisson,4,9.0,14,25.0,74.91,7.17
10,squared_error,7,6.5,9,0.0,82.68,4.84
20,absolute_error,6,4.5,7,37.5,100.0,0.0
50,absolute_error,12,9.5,19,37.5,100.0,0.0
200,absolute_error,3,1.75,6,37.5,100.0,0.0
110,squared_error,3,1.25,8,25.0,69.84,11.75
80,squared_error,12,6.75,11,25.0,73.57,7.58
10,squared_error,5,1.75,4,0.0,78.75,10.33
200,squared_error,12,8.0,13,25.0,74.12,7.41
10,poisson,5,7.75,8,0.0,76.54,6.67
40,poisson,16,1.75,10,0.0,76.1,6.81
180,absolute_error,16,8.25,18,37.5,100.0,0.0
150,poisson,13,7.75,15,25.0,73.07,7.74
90,poisson,2,2.25,19,25.0,74.24,7.37
70,absolute_error,5,8.0,17,37.5,100.0,0.0
200,squared_error,8,1.75,11,25.0,71.2,8.32
200,poisson,20,7.75,11,25.0,74.3,7.36
90,poisson,17,9.75,2,25.0,73.03,7.75
130,absolute_error,19,5.0,8,37.5,100.0,0.0
130,absolute_error,10,0.75,11,37.5,100.0,0.0
60,absolute_error,18,1.0,8,37.5,100.0,0.0
180,poisson,16,7.5,19,25.0,73.99,7.45
190,poisson,18,5.5,1,25.0,74.42,7.32
70,absolute_error,4,1.25,20,37.5,100.0,0.0
70,poisson,17,1.25,20,25.0,73.93,7.47
130,squared_error,7,8.75,19,25.0,73.85,7.5
60,absolute_error,1,4.5,3,37.5,100.0,0.0
50,squared_error,18,1.5,20,25.0,71.84,8.12
50,squared_error,13,1.75,9,25.0,74.87,7.18
90,squared_error,18,6.0,12,25.0,70.86,8.43
200,absolute_error,14,8.0,2,0.0,99.79,0.06
60,absolute_error,14,5.0,15,37.5,100.0,0.0
90,absolute_error,20,5.75,9,37.5,100.0,0.0
120,poisson,20,5.5,19,0.0,75.18,7.09
170,poisson,4,1.0,10,0.0,74.66,6.74
80,squared_error,20,0.5,4,25.0,71.35,8.27
130,poisson,19,0.75,16,25.0,73.87,7.49
10,poisson,8,5.5,16,25.0,69.3,8.92
30,squared_error,13,0.75,13,25.0,73.39,7.64
70,poisson,3,0.25,9,25.0,72.6,10.88
40,poisson,17,3.25,9,25.0,70.72,8.47
140,squared_error,17,5.75,2,0.0,75.06,7.12
200,absolute_error,11,7.75,6,37.5,100.0,0.0
90,absolute_error,9,4.25,19,37.5,100.0,0.0
190,absolute_error,6,4.5,4,37.5,100.0,0.0
150,squared_error,4,1.0,12,25.0,68.9,10.45
110,squared_error,8,7.5,13,0.0,75.24,7.07
10,poisson,18,5.75,8,25.0,74.34,7.34
90,squared_error,6,1.5,17,25.0,72.52,6.58
80,poisson,19,7.5,6,25.0,74.67,7.24
150,poisson,18,2.5,16,25.0,74.87,7.18
190,squared_error,7,4.75,5,0.0,76.03,6.83
130,poisson,2,7.5,10,25.0,73.41,7.63
130,squared_error,13,1.5,1,25.0,72.81,7.82
110,poisson,9,9.5,18,25.0,72.81,7.82
120,absolute_error,15,2.25,7,0.0,99.65,0.09
110,absolute_error,2,2.75,17,37.5,100.0,0.0
30,poisson,15,0.25,8,25.0,74.78,7.21
80,squared_error,5,0.5,6,25.0,71.53,5.28
10,squared_error,19,1.5,19,0.0,80.26,5.56
170,squared_error,4,5.5,9,25.0,74.05,7.44
100,poisson,5,8.5,12,25.0,70.64,8.5
140,absolute_error,3,3.5,2,37.5,100.0,0.0
60,absolute_error,9,6.75,1,37.5,100.0,0.0
150,absolute_error,3,4.25,10,0.0,99.72,0.07
120,absolute_error,16,10.0,13,37.5,100.0,0.0
90,poisson,7,6.75,10,25.0,67.3,9.55
70,absolute_error,2,7.25,4,37.5,100.0,0.0
90,squared_error,2,7.0,8,0.0,75.9,6.87
130,poisson,9,7.25,18,25.0,73.48,7.61
90,poisson,15,1.25,2,25.0,72.39,7.95
140,poisson,3,3.5,10,25.0,74.92,7.17
50,poisson,1,2.75,19,25.0,72.68,7.86
20,poisson,16,0.75,20,25.0,70.83,8.43
200,absolute_error,17,5.25,16,0.0,99.79,0.06
190,squared_error,17,5.75,2,25.0,71.87,8.11
130,poisson,14,5.5,9,25.0,74.54,7.28
90,poisson,11,8.75,9,25.0,71.66,8.17
80,squared_error,20,4.5,11,25.0,74.37,7.34
110,poisson,15,6.25,18,25.0,71.99,8.07
20,squared_error,20,8.0,17,25.0,66.12,9.93
20,absolute_error,8,8.5,4,37.5,100.0,0.0
120,poisson,1,1.0,3,0.0,75.39,10.33
140,absolute_error,4,3.0,4,0.0,99.7,0.08
110,absolute_error,14,7.0,3,37.5,100.0,0.0
40,squared_error,7,0.5,1,25.0,73.29,8.33
120,absolute_error,17,7.25,15,37.5,100.0,0.0
150,absolute_error,3,2.0,8,37.5,100.0,0.0
10,squared_error,18,4.0,11,0.0,81.14,5.3
110,poisson,20,10.0,20,25.0,70.89,8.41
70,squared_error,9,8.5,3,25.0,74.5,7.3
90,poisson,15,5.75,19,0.0,75.66,6.94
80,absolute_error,13,0.5,6,37.5,100.0,0.0
80,squared_error,11,7.0,5,0.0,76.48,6.69
170,poisson,13,7.25,16,25.0,72.48,7.92
200,absolute_error,14,8.0,17,37.5,100.0,0.0
40,squared_error,7,4.25,8,25.0,72.48,7.92
150,absolute_error,13,6.0,19,37.5,100.0,0.0
100,poisson,16,7.25,7,25.0,70.81,8.44
140,absolute_error,6,8.25,5,37.5,100.0,0.0
60,poisson,14,9.25,2,25.0,70.69,8.48
190,poisson,18,5.75,8,0.0,75.52,6.98
100,absolute_error,14,6.0,17,37.5,100.0,0.0
100,squared_error,6,7.25,7,25.0,72.13,8.03
110,absolute_error,9,1.25,3,37.5,100.0,0.0
120,squared_error,14,8.75,6,0.0,75.44,7.01
10,squared_error,4,7.25,9,25.0,66.45,9.83
120,absolute_error,15,0.25,9,37.5,100.0,0.0
120,squared_error,8,6.25,18,25.0,74.36,7.34
200,absolute_error,19,2.5,18,0.0,99.79,0.06
40,poisson,12,0.0,16,25.0,75.0,7.14
180,absolute_error,10,4.5,2,37.5,100.0,0.0
150,absolute_error,15,2.5,18,37.5,100.0,0.0
200,absolute_error,1,4.0,19,0.0,99.79,0.06
10,absolute_error,20,4.0,19,0.0,95.83,1.12
30,absolute_error,20,2.5,2,37.5,100.0,0.0
60,poisson,7,4.5,8,25.0,74.67,7.24
30,absolute_error,10,6.75,2,0.0,98.61,0.37
170,poisson,20,8.0,13,0.0,75.15,7.1
50,poisson,10,1.5,20,25.0,72.02,8.06
170,absolute_error,9,8.75,6,37.5,100.0,0.0
90,squared_error,9,0.75,4,25.0,73.39,7.64
110,squared_error,4,1.0,5,25.0,71.15,5.88
190,absolute_error,16,3.0,17,37.5,100.0,0.0
120,poisson,4,9.75,6,0.0,75.4,7.02
160,squared_error,9,9.0,13,0.0,75.29,7.05
10,squared_error,3,9.5,15,25.0,66.01,9.97
110,absolute_error,6,9.25,1,0.0,99.62,0.1
140,poisson,2,2.75,19,25.0,73.28,7.67
200,absolute_error,13,9.25,10,37.5,100.0,0.0
140,squared_error,5,9.5,2,25.0,73.31,7.66
60,squared_error,2,3.25,18,0.0,76.44,8.99
200,squared_error,19,2.75,7,25.0,73.87,7.49
200,poisson,3,9.5,4,0.0,75.25,7.07
180,squared_error,14,4.5,18,25.0,74.83,7.2
200,poisson,9,5.25,17,25.0,72.6,7.88
140,absolute_error,2,7.25,6,37.5,100.0,0.0
180,poisson,18,3.75,7,25.0,73.06,7.74
180,poisson,2,4.75,5,0.0,76.71,6.62
10,poisson,14,1.75,4,25.0,67.11,9.62
60,absolute_error,13,6.0,12,37.5,100.0,0.0
120,absolute_error,1,3.75,10,37.5,100.0,0.0
110,squared_error,15,2.5,16,0.0,76.69,6.63
110,squared_error,17,1.25,3,25.0,71.45,8.24
50,squared_error,12,3.5,17,25.0,74.34,7.34
100,absolute_error,17,0.0,9,37.5,100.0,0.0
120,poisson,11,7.25,3,0.0,76.52,6.68
150,poisson,14,5.75,9,25.0,72.38,7.95
80,poisson,10,6.25,13,25.0,73.14,7.72
100,absolute_error,7,1.5,15,37.5,100.0,0.0
70,squared_error,9,2.5,9,25.0,73.97,7.46
150,squared_error,8,8.75,6,0.0,76.08,6.81
50,squared_error,5,2.5,4,0.0,75.09,7.12
190,poisson,13,8.0,14,25.0,73.66,7.55
130,poisson,9,5.75,19,25.0,73.14,7.71
30,poisson,20,4.0,10,25.0,72.73,7.84
60,absolute_error,15,0.25,18,37.5,100.0,0.0
60,poisson,13,4.25,16,0.0,75.66,6.94
110,poisson,1,8.5,4,25.0,72.35,7.96
60,poisson,18,0.5,19,25.0,72.81,7.82
160,poisson,8,6.25,11,0.0,76.34,6.73
70,poisson,5,8.25,6,0.0,77.07,6.51
60,absolute_error,2,0.5,9,0.0,97.5,-0.94
150,poisson,10,4.25,13,0.0,75.67,6.94
40,poisson,3,1.0,10,12.5,77.04,3.76
40,absolute_error,2,5.5,6,37.5,100.0,0.0
80,squared_error,17,5.25,12,25.0,74.56,7.28
30,squared_error,2,6.25,5,0.0,76.9,6.56
150,poisson,2,8.25,14,25.0,72.19,8.01
110,squared_error,15,2.25,20,25.0,73.13,7.72
120,poisson,1,9.75,3,25.0,71.44,8.24
80,absolute_error,1,9.75,10,37.5,100.0,0.0
20,absolute_error,19,6.5,16,37.5,100.0,0.0
40,squared_error,12,0.25,14,0.0,75.33,7.04
120,absolute_error,9,7.0,19,37.5,100.0,0.0
190,poisson,10,4.25,18,25.0,73.85,7.5
140,poisson,13,2.0,2,25.0,71.33,8.28
60,absolute_error,13,7.75,3,37.5,100.0,0.0
120,absolute_error,11,6.5,1,37.5,100.0,0.0
70,squared_error,13,4.5,18,25.0,71.99,8.07
50,poisson,20,7.75,1,25.0,74.25,7.37
10,squared_error,18,6.0,15,25.0,75.0,7.14
110,absolute_error,4,6.5,18,37.5,100.0,0.0
120,squared_error,11,9.75,15,25.0,70.91,8.41
110,poisson,2,8.75,9,25.0,72.81,7.82
110,squared_error,13,3.5,20,25.0,74.72,7.23
100,squared_error,4,3.75,16,25.0,74.16,5.81
80,squared_error,18,1.25,3,25.0,73.38,7.64
10,absolute_error,10,7.0,2,37.5,100.0,0.0
110,absolute_error,17,8.25,19,0.0,99.62,0.1
40,poisson,16,6.75,10,0.0,76.64,6.64
60,poisson,3,9.0,18,25.0,74.63,7.25
100,absolute_error,18,2.75,6,37.5,100.0,0.0
80,poisson,9,5.5,2,25.0,73.0,7.76
190,absolute_error,13,8.25,20,37.5,100.0,0.0
140,poisson,20,2.0,2,25.0,72.21,8.0
60,poisson,5,8.25,11,25.0,72.33,7.97
20,poisson,1,7.5,7,25.0,72.59,7.89
40,absolute_error,20,8.5,6,37.5,100.0,0.0
70,poisson,16,1.5,18,25.0,73.93,7.47
60,absolute_error,18,7.75,2,37.5,100.0,0.0
130,squared_error,20,3.75,4,25.0,72.39,7.95
190,squared_error,13,2.75,1,25.0,70.61,8.5
110,squared_error,13,5.25,2,25.0,73.46,7.61
150,poisson,15,2.75,20,25.0,72.02,8.06
150,squared_error,1,0.0,5,25.0,74.89,-3.4
120,poisson,1,0.25,9,12.5,74.46,20.84
190,squared_error,11,4.75,8,25.0,72.95,7.78
110,absolute_error,7,8.0,8,37.5,100.0,0.0
160,poisson,9,0.25,4,25.0,74.42,7.32
120,squared_error,6,7.25,13,25.0,72.44,7.93
50,squared_error,5,2.0,15,25.0,70.84,11.48
200,poisson,14,0.5,18,25.0,73.98,7.46
10,absolute_error,11,9.5,6,37.5,100.0,0.0
70,absolute_error,1,0.5,14,25.0,82.86,3.99
180,poisson,7,4.0,17,25.0,72.22,8.0
40,squared_error,5,1.25,2,25.0,72.35,7.49
140,absolute_error,19,5.75,1,37.5,100.0,0.0
70,poisson,3,4.75,10,25.0,72.02,8.06
130,squared_error,18,3.0,7,25.0,70.23,8.62
160,poisson,20,1.0,11,25.0,74.85,7.19
10,poisson,8,2.0,5,25.0,66.23,9.9
170,absolute_error,2,1.0,1,37.5,100.0,0.0
60,squared_error,10,8.25,10,25.0,74.23,7.38
50,squared_error,7,7.75,6,25.0,74.25,7.37
170,absolute_error,5,6.75,19,37.5,100.0,0.0
50,poisson,17,5.25,15,25.0,74.52,7.29
110,absolute_error,12,6.75,11,37.5,100.0,0.0
150,poisson,19,6.0,11,25.0,71.13,8.34
140,poisson,2,0.25,1,0.0,76.29,15.29
100,absolute_error,10,3.25,9,0.0,99.58,0.11
170,absolute_error,11,3.0,19,37.5,100.0,0.0
80,absolute_error,12,2.5,10,37.5,100.0,0.0
50,poisson,17,1.0,20,0.0,77.24,6.46
120,absolute_error,6,4.75,5,37.5,100.0,0.0
190,absolute_error,9,0.25,12,0.0,99.56,0.12
100,absolute_error,12,1.5,16,0.0,99.58,0.11
80,poisson,2,1.75,6,0.0,75.16,7.09
150,absolute_error,11,5.25,18,37.5,100.0,0.0
190,squared_error,11,3.0,16,25.0,72.91,7.79
90,squared_error,12,9.5,9,0.0,76.9,6.56
150,poisson,11,2.25,4,25.0,71.51,8.22
80,squared_error,15,9.75,4,25.0,72.97,7.77
80,poisson,17,2.75,4,25.0,72.09,8.04
20,absolute_error,9,8.0,7,37.5,100.0,0.0
160,squared_error,2,6.25,19,25.0,74.37,7.8
50,squared_error,9,5.0,18,0.0,75.44,7.01
160,absolute_error,15,4.5,1,0.0,99.22,0.21
20,poisson,13,9.5,12,25.0,70.72,8.47
60,absolute_error,5,1.0,17,37.5,100.0,0.0
40,absolute_error,19,5.0,6,37.5,100.0,0.0
70,squared_error,8,2.25,10,25.0,72.53,7.91
170,squared_error,1,1.75,9,0.0,77.89,10.23
130,poisson,16,2.75,5,25.0,74.12,7.41
190,poisson,13,5.75,16,25.0,73.74,7.53
130,squared_error,16,7.25,3,0.0,75.84,6.89
70,absolute_error,14,4.5,16,0.0,99.4,0.16
70,poisson,19,10.0,12,0.0,75.31,7.05
80,squared_error,4,8.5,14,25.0,70.67,8.49
30,absolute_error,6,5.5,12,37.5,100.0,0.0
90,poisson,5,6.5,13,25.0,71.32,8.28
70,squared_error,9,7.5,1,25.0,72.62,7.88
100,absolute_error,4,0.0,10,0.0,86.71,4.27
60,absolute_error,9,1.75,10,37.5,100.0,0.0
80,absolute_error,5,10.0,12,37.5,100.0,0.0
30,poisson,6,8.0,9,25.0,74.27,7.37
200,poisson,9,7.25,10,25.0,73.78,7.52
10,squared_error,5,9.5,7,25.0,67.98,9.34
50,squared_error,17,8.5,9,25.0,72.37,7.95
10,absolute_error,12,1.25,18,37.5,100.0,0.0
140,poisson,16,5.0,6,25.0,72.87,7.8
140,absolute_error,11,0.5,6,37.5,100.0,0.0
160,absolute_error,19,5.25,7,37.5,100.0,0.0
120,absolute_error,19,2.25,4,37.5,100.0,0.0
120,absolute_error,9,3.0,5,0.0,99.65,0.09
200,squared_error,12,2.0,20,0.0,75.02,7.14
70,absolute_error,1,9.75,14,37.5,100.0,0.0
130,squared_error,3,1.75,20,0.0,74.43,5.46
180,poisson,7,0.5,2,25.0,73.32,7.23
100,absolute_error,7,3.75,5,37.5,100.0,0.0
80,absolute_error,18,9.75,16,37.5,100.0,0.0
30,squared_error,7,4.75,9,0.0,76.24,6.76
170,poisson,5,3.5,2,25.0,74.61,7.26
150,squared_error,7,1.5,7,25.0,72.5,7.91
170,poisson,7,8.5,2,25.0,74.16,7.4
80,poisson,18,8.25,8,25.0,74.81,7.2
30,absolute_error,1,1.5,8,37.5,100.0,0.0
130,absolute_error,11,5.75,15,37.5,100.0,0.0
90,poisson,1,6.25,4,25.0,72.98,7.77
120,squared_error,2,1.0,4,25.0,71.71,13.07
40,squared_error,2,8.0,18,0.0,75.55,6.98
60,absolute_error,19,10.0,16,37.5,100.0,0.0
150,poisson,13,6.5,1,25.0,73.41,7.63
20,poisson,4,3.75,7,25.0,70.83,8.43
50,absolute_error,6,1.75,13,37.5,100.0,0.0
90,poisson,15,3.75,19,25.0,72.05,8.05
170,absolute_error,14,9.5,18,37.5,100.0,0.0
50,absolute_error,20,1.75,12,37.5,100.0,0.0
180,absolute_error,18,0.0,9,37.5,100.0,0.0
180,squared_error,16,9.5,18,25.0,74.05,7.43
140,squared_error,5,4.75,10,25.0,71.44,8.24
100,absolute_error,12,5.75,17,37.5,100.0,0.0
130,squared_error,13,2.5,5,0.0,75.52,6.98
10,absolute_error,10,7.0,19,37.5,100.0,0.0
60,poisson,11,9.75,20,25.0,74.2,7.39
80,squared_error,4,1.25,7,25.0,74.28,7.11
70,absolute_error,11,2.25,5,37.5,100.0,0.0
120,poisson,18,1.75,16,25.0,71.51,8.22
130,squared_error,4,3.75,1,25.0,74.89,7.43
60,poisson,12,6.75,11,25.0,74.52,7.29
140,poisson,11,3.0,9,25.0,72.35,7.96
20,poisson,10,9.5,16,25.0,73.79,7.51
160,squared_error,4,7.75,20,25.0,72.56,7.89
70,squared_error,7,7.5,6,25.0,71.4,8.26
110,poisson,9,2.25,12,0.0,76.42,6.71
120,absolute_error,7,10.0,16,37.5,100.0,0.0
200,poisson,13,0.25,3,25.0,73.07,7.74
70,poisson,20,0.5,1,25.0,73.37,7.64
20,absolute_error,15,8.5,8,37.5,100.0,0.0
140,absolute_error,3,5.0,8,37.5,100.0,0.0
100,poisson,6,7.75,17,25.0,74.01,7.45
130,squared_error,18,9.75,16,25.0,74.97,7.15
140,absolute_error,12,3.25,2,37.5,100.0,0.0
80,squared_error,15,4.0,3,0.0,75.63,6.95
200,squared_error,16,1.5,20,25.0,74.32,7.35
20,absolute_error,3,1.75,12,37.5,100.0,0.0
180,absolute_error,20,1.75,17,37.5,100.0,0.0
30,squared_error,16,1.25,5,25.0,74.56,7.28
60,poisson,10,4.25,10,0.0,77.89,6.27
110,absolute_error,11,0.5,11,37.5,100.0,0.0
180,squared_error,17,8.5,16,0.0,75.74,6.92
100,squared_error,16,3.5,16,25.0,68.77,9.08
150,poisson,11,1.0,16,25.0,74.18,7.39
130,squared_error,4,2.75,14,25.0,73.24,6.94
40,poisson,11,6.0,2,25.0,72.92,7.78
180,absolute_error,1,9.0,19,0.0,99.54,0.12
180,squared_error,3,5.25,4,25.0,73.59,7.89
120,absolute_error,7,2.5,14,37.5,100.0,0.0
170,squared_error,9,3.0,2,25.0,72.78,7.83
60,absolute_error,8,9.5,19,37.5,100.0,0.0
160,squared_error,12,0.5,11,25.0,74.16,7.4
150,squared_error,4,3.75,8,25.0,74.07,7.92
90,absolute_error,18,1.25,8,37.5,100.0,0.0
10,squared_error,13,3.75,20,0.0,77.19,6.48
180,poisson,19,1.0,12,25.0,71.8,8.13
180,absolute_error,15,6.25,3,37.5,100.0,0.0
120,poisson,8,3.0,5,25.0,74.16,7.4
90,poisson,2,6.5,14,25.0,74.24,7.37
10,squared_error,18,2.75,18,0.0,79.39,5.82
170,poisson,6,0.5,7,0.0,77.51,6.13
20,squared_error,19,6.75,12,0.0,75.88,6.88
200,squared_error,13,1.25,7,0.0,76.12,6.8
160,squared_error,5,8.75,14,25.0,74.64,7.25
100,squared_error,10,8.25,7,0.0,75.68,6.94
170,squared_error,9,3.75,2,25.0,72.72,7.85
30,squared_error,16,8.5,10,25.0,72.37,7.95
50,absolute_error,10,10.0,14,37.5,100.0,0.0
90,squared_error,12,7.75,8,0.0,75.32,7.05
20,squared_error,17,2.5,20,25.0,73.03,7.75
90,squared_error,4,0.75,6,25.0,72.5,6.35
110,squared_error,1,4.5,18,0.0,77.22,7.31
90,squared_error,1,9.5,5,0.0,75.17,7.09
180,poisson,12,7.75,15,25.0,71.61,8.19
10,poisson,14,6.0,18,0.0,78.73,6.01
60,squared_error,7,5.0,12,0.0,75.51,6.99
140,squared_error,4,1.5,6,25.0,70.69,6.62
80,poisson,17,0.0,1,0.0,75.16,7.09
30,poisson,9,1.75,18,0.0,77.49,6.39
180,poisson,16,7.0,2,25.0,72.14,8.03
150,poisson,12,4.5,17,25.0,71.15,8.33
80,poisson,2,4.5,5,25.0,70.07,8.67
90,squared_error,7,1.5,19,0.0,78.12,6.2
180,poisson,5,2.5,9,25.0,72.69,7.86
90,poisson,10,0.75,12,25.0,74.59,7.27
160,squared_error,11,6.75,12,0.0,76.48,6.69
100,poisson,14,1.0,2,25.0,69.71,8.79
40,poisson,2,2.25,2,0.0,76.26,6.76
120,squared_error,17,1.0,12,0.0,75.04,7.13
10,poisson,7,0.5,15,25.0,66.89,9.69
140,squared_error,16,4.0,16,0.0,75.25,7.07
110,poisson,13,3.25,5,25.0,74.1,7.42
130,absolute_error,16,9.0,6,37.5,100.0,0.0
80,squared_error,12,8.25,6,25.0,73.03,7.75
60,absolute_error,17,8.75,7,37.5,100.0,0.0
150,poisson,9,2.5,3,25.0,74.53,7.29
40,squared_error,7,3.75,5,0.0,77.03,6.53
100,poisson,3,4.0,19,0.0,75.72,6.92
40,absolute_error,13,3.75,10,37.5,100.0,0.0
60,squared_error,6,3.25,2,25.0,73.61,7.57
60,poisson,19,0.0,7,25.0,72.55,7.9
70,squared_error,12,5.0,20,25.0,69.36,8.9
30,poisson,20,5.75,20,25.0,74.27,7.37
130,poisson,7,8.25,10,0.0,75.08,7.12
110,squared_error,9,9.25,3,25.0,71.87,8.11
40,poisson,16,7.25,7,25.0,70.01,8.69
50,squared_error,10,3.75,10,0.0,78.16,6.18
90,absolute_error,3,10.0,15,37.5,100.0,0.0
200,squared_error,6,6.25,8,25.0,73.4,7.64
150,poisson,19,2.25,5,25.0,74.56,7.28
100,poisson,5,4.0,19,0.0,75.13,7.1
50,squared_error,7,6.25,1,25.0,70.53,8.53
70,absolute_error,5,1.25,6,37.5,100.0,0.0
10,absolute_error,18,7.25,15,37.5,100.0,0.0
90,poisson,12,1.5,9,25.0,72.76,7.83
190,poisson,13,9.5,15,25.0,72.67,7.86
160,squared_error,16,4.0,16,25.0,74.03,7.44
40,squared_error,15,0.5,15,0.0,78.02,6.23
150,absolute_error,1,5.25,20,37.5,100.0,0.0
160,absolute_error,10,9.75,18,37.5,100.0,0.0
200,squared_error,7,2.25,12,25.0,74.61,7.26
120,poisson,18,7.5,4,25.0,72.9,7.79
150,squared_error,9,2.0,2,0.0,75.12,7.11
150,absolute_error,8,0.5,16,0.0,99.72,0.07
180,absolute_error,12,3.75,3,0.0,99.77,0.06
40,poisson,14,6.75,17,25.0,73.74,7.53
40,absolute_error,8,4.5,18,0.0,98.96,0.28
90,squared_error,2,4.75,14,25.0,74.2,8.1
170,squared_error,1,9.5,11,25.0,74.29,7.36
160,poisson,8,7.25,18,25.0,71.86,8.11
70,poisson,17,0.5,13,25.0,74.15,7.4
10,absolute_error,7,4.25,16,37.5,100.0,0.0
20,absolute_error,20,2.25,4,0.0,97.92,0.56
100,poisson,11,3.0,15,25.0,73.51,7.6
90,absolute_error,4,7.25,12,37.5,100.0,0.0
30,poisson,9,6.25,8,25.0,73.9,7.48
130,poisson,4,9.75,7,25.0,74.02,7.44
130,absolute_error,14,10.0,5,37.5,100.0,0.0
10,squared_error,19,6.5,2,25.0,74.12,7.41
130,absolute_error,8,9.5,13,37.5,100.0,0.0
130,squared_error,4,1.75,8,25.0,72.04,7.49
160,squared_error,18,7.75,19,25.0,73.26,7.68
80,poisson,10,5.25,6,25.0,71.35,8.27
140,poisson,2,8.0,3,0.0,76.61,6.65
40,squared_error,9,1.0,11,25.0,72.26,7.99
70,poisson,4,8.5,1,25.0,71.46,8.24
130,poisson,11,9.5,18,25.0,73.14,7.71
70,poisson,6,5.0,17,25.0,74.56,7.28
190,absolute_error,1,5.5,5,0.0,99.78,0.06
190,squared_error,17,6.0,13,0.0,76.18,6.78
10,poisson,12,3.0,5,0.0,80.04,5.62
120,poisson,6,5.5,16,25.0,73.36,7.65
90,absolute_error,16,9.5,7,37.5,100.0,0.0
130,squared_error,17,5.75,17,0.0,75.15,7.1
200,squared_error,10,8.0,2,0.0,75.04,7.13
50,squared_error,9,2.5,18,0.0,76.05,6.82
170,squared_error,13,8.0,5,25.0,74.21,7.38
130,squared_error,8,0.5,4,0.0,75.79,6.9
50,squared_error,17,8.75,3,25.0,71.93,8.09
10,poisson,11,4.25,1,25.0,53.51,13.37
120,squared_error,6,1.75,5,25.0,73.89,6.79
40,absolute_error,8,8.75,19,37.5,100.0,0.0
10,poisson,16,0.0,4,25.0,72.15,8.02
120,poisson,14,3.25,5,25.0,71.38,8.26
10,squared_error,18,2.0,4,0.0,78.29,6.15
